Step,Entity,X_Coord,Y_Coord,Label
22,2,50.0,22.0,0
22,3,51.0,16.0,1
22,4,45.0,30.0,0
22,5,47.0,25.0,1
22,6,51.0,36.0,0
23,1,17.0,34.0,1
23,2,53.0,23.0,0
23,3,53.0,17.0,1
23,4,47.0,32.0,0
23,5,50.0,23.0,1
23,6,53.0,43.0,0
24,1,17.0,36.0,1
24,2,54.0,27.0,0
24,3,56.0,13.0,1
24,4,50.0,36.0,0
24,5,51.0,27.0,1
24,6,54.0,46.0,0
25,1,17.0,38.0,1
25,2,57.0,23.0,0
25,3,59.0,16.0,1
25,4,51.0,37.0,0
25,5,52.0,32.0,1
25,6,57.0,50.0,0
26,1,17.0,40.0,1
26,2,59.0,17.0,0
26,3,60.0,12.0,1
26,4,52.0,43.0,0
26,5,53.0,26.0,1
26,6,58.0,55.0,0
27,1,17.0,42.0,1
27,2,61.0,12.0,0
27,3,63.0,19.0,1
27,4,53.0,47.0,0
27,5,55.0,34.0,1
27,6,61.0,56.0,0
28,1,17.0,44.0,1
28,2,62.0,20.0,0
28,3,66.0,21.0,1
28,4,55.0,50.0,0
28,5,56.0,39.0,1
28,6,62.0,62.0,0
29,1,17.0,46.0,1
29,2,64.0,21.0,0
29,3,68.0,23.0,1
29,4,56.0,48.0,0
29,5,57.0,45.0,1
29,6,65.0,65.0,0
30,1,17.0,48.0,1
30,2,66.0,29.0,0
30,3,70.0,26.0,1
30,4,59.0,49.0,0
30,5,59.0,42.0,1
30,6,68.0,70.0,0
31,1,18.0,52.0,1
31,2,69.0,30.0,0
31,3,72.0,22.0,1
31,4,61.0,48.0,0
31,5,62.0,37.0,1
31,6,71.0,65.0,0
32,1,19.0,55.0,1
32,2,70.0,31.0,0
32,3,73.0,26.0,1
32,4,62.0,44.0,0
32,5,65.0,42.0,1
32,6,72.0,67.0,0
33,1,22.0,56.0,1
33,2,73.0,37.0,0
33,3,76.0,24.0,1
33,4,63.0,47.0,0
33,5,67.0,44.0,1
33,6,74.0,70.0,0
34,1,23.0,52.0,1
34,2,75.0,36.0,0
34,3,77.0,21.0,1
34,4,66.0,51.0,0
34,5,68.0,48.0,1
34,6,75.0,66.0,0
35,1,26.0,51.0,1
35,2,78.0,44.0,0
35,3,78.0,28.0,1
35,4,67.0,56.0,0
35,5,71.0,50.0,1
35,6,76.0,61.0,0
36,1,27.0,49.0,1
36,2,80.0,52.0,0
36,3,79.0,24.0,1
36,4,69.0,51.0,0
36,5,74.0,56.0,1
36,6,78.0,63.0,0
37,1,29.0,45.0,1
37,2,83.0,59.0,0
37,3,80.0,28.0,1
37,4,70.0,52.0,0
37,5,75.0,61.0,1
37,6,81.0,68.0,0
38,1,32.0,49.0,1
38,2,85.0,53.0,0
38,3,82.0,24.0,1
38,4,73.0,46.0,0
38,5,77.0,58.0,1
38,6,82.0,75.0,0
39,1,35.0,57.0,1
39,2,86.0,60.0,0
39,3,85.0,22.0,1
39,4,76.0,53.0,0
39,5,79.0,64.0,1
39,6,83.0,81.0,0
40,1,36.0,65.0,1
40,2,88.0,64.0,0
40,3,86.0,21.0,1
40,4,79.0,57.0,0
40,5,81.0,65.0,1
40,6,85.0,84.0,0
41,1,37.0,72.0,1
41,2,91.0,60.0,0
41,3,87.0,16.0,1
41,4,81.0,64.0,0
41,5,83.0,63.0,1
41,6,87.0,90.0,0
42,1,39.0,77.0,1
42,2,93.0,54.0,0
42,3,88.0,23.0,1
42,4,83.0,67.0,0
42,5,86.0,70.0,1
42,6,89.0,93.0,0
43,1,41.0,74.0,1
43,2,96.0,60.0,0
43,3,91.0,22.0,1
43,4,85.0,63.0,0
43,5,88.0,77.0,1
43,6,90.0,87.0,0
44,1,44.0,70.0,1
44,2,97.0,63.0,0
44,3,94.0,21.0,1
44,4,86.0,62.0,0
44,5,91.0,72.0,1
44,6,93.0,93.0,0
45,1,46.0,66.0,1
45,2,98.0,57.0,0
45,3,96.0,17.0,1
45,4,89.0,63.0,0
45,5,92.0,77.0,1
45,6,94.0,88.0,0
46,1,49.0,64.0,1
46,2,101.0,53.0,0
46,3,99.0,25.0,1
46,4,92.0,68.0,0
46,5,93.0,72.0,1
46,6,97.0,96.0,0
47,1,52.0,71.0,1
47,2,104.0,61.0,0
47,3,101.0,31.0,1
47,4,94.0,64.0,0
47,5,96.0,76.0,1
47,6,100.0,101.0,0
48,1,54.0,72.0,1
48,2,107.0,66.0,0
48,3,104.0,26.0,1
48,4,95.0,58.0,0
48,5,99.0,78.0,1
48,6,103.0,104.0,0
49,1,55.0,80.0,1
49,2,109.0,61.0,0
49,3,105.0,34.0,1
49,4,98.0,65.0,0
49,5,101.0,81.0,1
49,6,104.0,106.0,0
50,1,58.0,77.0,1
50,2,110.0,63.0,0
50,3,105.0,36.0,1
50,4,100.0,67.0,0
50,5,101.0,83.0,1
50,6,107.0,111.0,0
51,1,60.0,79.0,1
51,2,112.0,66.0,0
51,3,105.0,38.0,1
51,4,101.0,73.0,0
51,5,101.0,85.0,1
51,6,110.0,105.0,0
52,1,61.0,75.0,1
52,2,114.0,60.0,0
52,3,105.0,40.0,1
52,4,103.0,78.0,0
52,5,101.0,87.0,1
52,6,112.0,110.0,0
53,1,64.0,72.0,1
53,2,115.0,63.0,0
53,3,105.0,42.0,1
53,4,104.0,79.0,0
53,5,101.0,89.0,1
53,6,115.0,114.0,0
54,1,67.0,78.0,1
54,2,116.0,69.0,0
54,3,105.0,44.0,1
54,4,105.0,78.0,0
54,5,101.0,91.0,1
54,6,116.0,121.0,0
55,1,70.0,72.0,1
55,2,117.0,65.0,0
55,3,105.0,46.0,1
55,4,107.0,77.0,0
55,5,101.0,93.0,1
55,6,118.0,123.0,0
56,1,71.0,73.0,1
56,2,120.0,70.0,0
56,3,105.0,48.0,1
56,4,109.0,75.0,0
56,5,101.0,95.0,1
56,6,120.0,124.0,0
57,1,74.0,71.0,1
57,2,123.0,65.0,0
57,3,105.0,50.0,1
57,4,111.0,71.0,0
57,5,101.0,97.0,1
57,6,122.0,132.0,0
58,1,75.0,68.0,1
58,2,126.0,60.0,0
58,3,105.0,52.0,1
58,4,113.0,79.0,0
58,5,101.0,99.0,1
58,6,124.0,135.0,0
59,1,76.0,69.0,1
59,2,127.0,61.0,0
59,3,105.0,54.0,1
59,4,115.0,77.0,0
59,5,101.0,101.0,1
59,6,125.0,142.0,0
60,1,78.0,64.0,1
60,2,128.0,55.0,0
60,3,105.0,56.0,1
60,4,116.0,74.0,0
60,5,101.0,103.0,1
60,6,128.0,136.0,0
61,1,80.0,68.0,1
61,2,129.0,53.0,0
61,3,105.0,58.0,1
61,4,117.0,76.0,0
61,5,101.0,105.0,1
61,6,130.0,132.0,0
62,1,82.0,71.0,1
62,2,131.0,47.0,0
62,3,105.0,60.0,1
62,4,119.0,78.0,0
62,5,101.0,107.0,1
62,6,132.0,138.0,0
63,1,84.0,69.0,1
63,2,132.0,48.0,0
63,3,105.0,62.0,1
63,4,122.0,81.0,0
63,5,101.0,109.0,1
63,6,134.0,134.0,0
64,1,87.0,77.0,1
64,2,134.0,50.0,0
64,3,105.0,64.0,1
64,4,124.0,87.0,0
64,5,101.0,111.0,1
64,6,135.0,142.0,0
65,1,90.0,83.0,1
65,2,135.0,47.0,0
65,3,105.0,66.0,1
65,4,127.0,84.0,0
65,5,101.0,113.0,1
65,6,137.0,141.0,0
66,1,91.0,78.0,1
66,2,138.0,55.0,0
66,3,105.0,68.0,1
66,4,130.0,80.0,0
66,5,101.0,115.0,1
66,6,140.0,149.0,0
67,1,92.0,84.0,1
67,2,139.0,51.0,0
67,3,105.0,70.0,1
67,4,133.0,82.0,0
67,5,101.0,117.0,1
67,6,141.0,144.0,0
68,1,93.0,87.0,1
68,2,140.0,54.0,0
68,3,105.0,72.0,1
68,4,135.0,79.0,0
68,5,101.0,119.0,1
68,6,144.0,141.0,0
69,1,95.0,83.0,1
69,2,141.0,57.0,0
69,3,105.0,74.0,1
69,4,138.0,80.0,0
69,5,101.0,121.0,1
69,6,146.0,146.0,0
70,1,98.0,84.0,1
70,2,143.0,59.0,0
70,3,105.0,76.0,1
70,4,141.0,82.0,0
70,5,101.0,123.0,1
70,6,147.0,144.0,0
71,1,99.0,91.0,1
71,2,144.0,60.0,0
71,3,105.0,78.0,1
71,4,143.0,78.0,0
71,5,101.0,125.0,1
71,6,148.0,142.0,0
72,1,102.0,88.0,1
72,2,146.0,62.0,0
72,3,105.0,80.0,1
72,4,146.0,85.0,0
72,5,101.0,127.0,1
72,6,151.0,146.0,0
73,1,105.0,82.0,1
73,2,149.0,57.0,0
73,3,105.0,82.0,1
73,4,149.0,93.0,0
73,5,101.0,129.0,1
73,6,153.0,140.0,0
74,1,107.0,83.0,1
74,2,151.0,61.0,0
74,3,105.0,84.0,1
74,4,150.0,98.0,0
74,5,101.0,131.0,1
74,6,156.0,135.0,0
75,1,110.0,91.0,1
75,2,153.0,64.0,0
75,3,105.0,86.0,1
75,4,151.0,100.0,0
75,5,101.0,133.0,1
75,6,158.0,132.0,0
76,1,111.0,99.0,1
76,2,155.0,61.0,0
76,3,105.0,88.0,1
76,4,154.0,107.0,0
76,5,101.0,135.0,1
76,6,159.0,134.0,0
77,1,112.0,100.0,1
77,2,157.0,57.0,0
77,3,105.0,90.0,1
77,4,156.0,113.0,0
77,5,101.0,137.0,1
77,6,162.0,142.0,0
78,1,115.0,97.0,1
78,2,160.0,55.0,0
78,3,105.0,92.0,1
78,4,159.0,110.0,0
78,5,101.0,139.0,1
78,6,163.0,139.0,0
79,1,116.0,93.0,1
79,2,162.0,56.0,0
79,3,105.0,94.0,1
79,4,161.0,106.0,0
79,5,101.0,141.0,1
79,6,165.0,143.0,0
80,1,118.0,91.0,1
80,2,164.0,62.0,0
80,3,105.0,96.0,1
80,4,164.0,102.0,0
80,5,101.0,143.0,1
80,6,166.0,149.0,0
81,1,121.0,86.0,1
81,2,165.0,65.0,0
81,3,107.0,93.0,1
81,4,166.0,108.0,0
81,5,102.0,150.0,1
81,6,167.0,148.0,0
82,1,122.0,92.0,1
82,2,166.0,60.0,0
82,3,109.0,87.0,1
82,4,169.0,110.0,0
82,5,103.0,157.0,1
82,6,168.0,153.0,0
83,1,124.0,88.0,1
83,2,167.0,62.0,0
83,3,111.0,89.0,1
83,4,171.0,111.0,0
83,5,105.0,158.0,1
83,6,171.0,151.0,0
84,1,125.0,82.0,1
84,2,168.0,57.0,0
84,3,114.0,94.0,1
84,4,174.0,107.0,0
84,5,108.0,163.0,1
84,6,173.0,148.0,0
85,1,126.0,78.0,1
85,2,169.0,54.0,0
85,3,115.0,90.0,1
85,4,175.0,110.0,0
85,5,109.0,161.0,1
85,6,174.0,156.0,0
86,1,127.0,84.0,1
86,2,172.0,58.0,0
86,3,116.0,97.0,1
86,4,178.0,108.0,0
86,5,111.0,160.0,1
86,6,177.0,154.0,0
87,1,130.0,81.0,1
87,2,175.0,59.0,0
87,3,117.0,94.0,1
87,4,180.0,103.0,0
87,5,114.0,164.0,1
87,6,179.0,156.0,0
88,1,131.0,85.0,1
88,2,177.0,67.0,0
88,3,119.0,102.0,1
88,4,181.0,110.0,0
88,5,116.0,158.0,1
88,6,180.0,162.0,0
89,1,133.0,86.0,1
89,2,180.0,64.0,0
89,3,120.0,110.0,1
89,4,184.0,117.0,0
89,5,119.0,153.0,1
89,6,183.0,170.0,0
90,1,135.0,84.0,1
90,2,183.0,60.0,0
90,3,123.0,117.0,1
90,4,186.0,111.0,0
90,5,122.0,148.0,1
90,6,186.0,168.0,0
91,1,138.0,81.0,1
91,2,186.0,61.0,0
91,3,126.0,123.0,1
91,4,188.0,112.0,0
91,5,123.0,149.0,1
91,6,189.0,167.0,0
92,1,139.0,87.0,1
92,2,187.0,62.0,0
92,3,127.0,117.0,1
92,4,189.0,119.0,0
92,5,126.0,157.0,1
92,6,190.0,175.0,0
93,1,142.0,93.0,1
93,2,189.0,68.0,0
93,3,129.0,119.0,1
93,4,191.0,113.0,0
93,5,129.0,161.0,1
93,6,191.0,180.0,0
94,1,144.0,99.0,1
94,2,191.0,63.0,0
94,3,131.0,120.0,1
94,4,192.0,112.0,0
94,5,131.0,163.0,1
94,6,194.0,184.0,0
95,1,145.0,106.0,1
95,2,194.0,57.0,0
95,3,134.0,119.0,1
95,4,193.0,116.0,0
95,5,132.0,165.0,1
95,6,197.0,186.0,0
96,1,146.0,110.0,1
96,2,195.0,52.0,0
96,3,135.0,124.0,1
96,4,196.0,121.0,0
96,5,133.0,163.0,1
96,6,199.0,188.0,0
97,1,147.0,108.0,1
97,2,197.0,57.0,0
97,3,136.0,125.0,1
97,4,199.0,117.0,0
97,5,134.0,161.0,1
97,6,202.0,192.0,0
98,1,148.0,106.0,1
98,2,200.0,56.0,0
98,3,137.0,123.0,1
98,4,201.0,113.0,0
98,5,137.0,165.0,1
98,6,205.0,195.0,0
99,1,150.0,110.0,1
99,2,202.0,60.0,0
99,3,138.0,121.0,1
99,4,204.0,118.0,0
99,5,138.0,171.0,1
99,6,207.0,197.0,0
