Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,180,German,female,2,6,0
0,181,African,male,3,-3,0
0,182,Indian,female,3,4,1
0,183,Indian,female,3,6,0
0,184,American,female,3,5,0
0,185,American,male,1,6,1
0,186,Chinese,male,1,-1,0
0,187,Indian,female,2,1,1
0,188,Indian,male,3,6,0
0,189,African,male,2,2,0
0,190,Chinese,female,2,-6,0
0,191,African,female,1,-1,0
0,192,German,male,3,-3,0
0,193,African,female,1,2,0
0,194,Indian,female,2,-1,1
0,195,African,male,3,2,0
0,196,African,male,2,4,0
0,197,Chinese,female,1,-1,1
0,198,Indian,female,1,-1,0
0,199,Chinese,female,3,3,0
0,200,Chinese,male,3,1,1
0,201,American,female,2,-3,0
0,202,Indian,male,2,5,1
0,203,Chinese,female,1,4,1
0,204,American,male,3,6,0
0,205,African,female,2,5,0
0,206,Chinese,male,1,-1,1
0,207,Indian,female,1,-1,1
0,208,Indian,female,3,3,1
0,209,African,male,1,-2,0
0,210,Indian,female,3,6,0
0,211,Indian,female,3,2,1
0,212,Chinese,male,1,-5,1
0,213,African,female,1,7,0
0,214,Chinese,female,3,4,0
0,215,Chinese,female,1,-6,1
0,216,Chinese,male,1,2,0
0,217,African,female,3,6,1
0,218,German,male,3,-6,0
0,219,German,male,3,-3,1
0,220,German,male,3,5,1
0,221,African,male,2,3,1
0,222,German,male,1,-2,0
0,223,Indian,female,1,-2,0
0,224,German,male,1,-6,0
0,225,German,male,1,8,1
0,226,American,female,2,-4,0
0,227,Chinese,male,1,3,1
0,228,Indian,male,3,1,0
0,229,Indian,male,1,-6,0
0,230,American,male,1,6,0
0,231,African,male,3,1,1
0,232,Chinese,male,1,-5,0
0,233,American,male,2,5,0
0,234,Indian,male,2,-5,0
0,235,German,female,1,-2,0
0,236,American,male,1,-3,1
0,237,African,female,1,-5,1
0,238,German,male,3,2,0
0,239,African,male,1,-1,0
0,240,German,female,1,-5,1
0,241,Indian,male,3,7,0
0,242,Indian,male,3,-1,1
0,243,Chinese,male,2,2,0
0,244,Indian,female,3,3,0
0,245,Indian,male,2,8,0
0,246,African,male,3,8,1
0,247,African,female,1,-2,0
0,248,American,female,2,3,0
0,249,Chinese,female,2,4,0
0,250,Indian,male,3,-6,1
0,251,African,female,2,-4,1
0,252,African,female,2,8,0
0,253,American,female,3,-3,0
0,254,American,female,1,-6,0
0,255,German,male,3,-1,0
0,256,African,female,3,7,0
0,257,American,female,1,-3,0
0,258,African,female,2,4,0
0,259,Chinese,female,2,-6,0
0,260,American,female,3,5,0
0,261,Chinese,female,3,3,0
0,262,German,male,2,-6,0
0,263,African,female,1,-3,0
0,264,Indian,female,3,2,0
0,265,African,female,2,-2,0
0,266,American,male,2,8,0
0,267,German,male,3,-2,0
0,268,Chinese,female,3,-4,0
0,269,African,male,2,2,1
0,270,American,female,2,4,0
0,271,Indian,male,2,2,1
0,272,Chinese,female,2,7,0
0,273,American,female,1,4,0
0,274,Indian,female,3,-5,0
0,275,Chinese,male,2,2,0
0,276,German,female,2,-4,0
0,277,African,male,2,5,1
0,278,Chinese,male,3,7,1
0,279,Indian,female,1,8,0
0,280,African,male,3,4,0
0,281,Chinese,male,3,4,0
0,282,Chinese,male,2,-4,0
0,283,American,male,2,2,0
0,284,American,female,2,4,1
0,285,German,male,1,-2,0
0,286,African,male,2,5,0
0,287,German,female,1,-4,0
0,288,American,female,1,7,0
0,289,German,male,1,4,0
0,290,Indian,female,3,1,0
0,291,Indian,female,2,-6,0
0,292,Indian,male,3,1,0
0,293,Indian,male,2,-3,0
0,294,Chinese,male,1,7,0
0,295,Chinese,female,2,-6,0
0,296,Indian,female,2,3,0
0,297,German,male,1,-2,0
0,298,Indian,female,1,-4,1
0,299,African,female,2,6,0
0,300,Indian,female,1,2,0
0,301,Indian,female,1,-5,1
0,302,Indian,female,3,-5,0
0,303,American,male,3,7,0
0,304,African,female,1,5,1
0,305,German,female,3,8,0
0,306,American,female,2,4,1
0,307,Indian,male,3,3,1
0,308,American,male,1,4,1
0,309,African,female,3,-1,0
0,310,American,female,3,-5,0
0,311,American,male,1,-5,0
0,312,Chinese,male,3,-6,1
0,313,African,female,2,6,0
0,314,American,male,1,3,0
0,315,Chinese,male,3,2,0
0,316,African,male,3,2,0
0,317,German,male,2,2,0
0,318,American,male,1,-2,0
0,319,Chinese,male,2,-5,0
0,320,American,male,2,-3,0
0,321,African,female,1,-4,0
0,322,American,male,3,5,0
0,323,American,male,1,-6,0
0,324,Indian,male,3,7,0
0,325,German,male,1,7,0
0,326,African,male,1,-6,0
0,327,Chinese,female,2,-1,1
0,328,Chinese,male,3,6,1
0,329,Indian,female,3,7,0
0,330,Indian,female,2,2,1
0,331,American,female,3,3,1
0,332,African,male,2,2,0
0,333,African,male,1,-2,0
0,334,American,female,1,-4,0
0,335,American,male,2,1,0
0,336,American,female,2,-2,0
0,337,Indian,female,1,-4,0
0,338,American,male,3,-3,0
0,339,Indian,male,3,7,1
0,340,African,female,3,7,0
0,341,Chinese,male,3,-4,0
0,342,Indian,female,1,7,0
0,343,Chinese,male,2,-2,0
0,344,African,male,3,4,1
0,345,German,female,2,-2,0
0,346,African,male,3,-6,0
0,347,African,male,1,6,0
0,348,American,male,1,1,1
0,349,German,female,3,-4,1
0,350,African,female,2,8,0
0,351,German,female,2,6,0
0,352,African,male,2,-4,0
0,353,African,female,1,-6,0
0,354,Chinese,male,3,-1,0
0,355,Indian,female,1,5,0
0,356,Indian,female,2,5,1
0,357,German,male,3,5,0
0,358,Indian,female,3,-5,1
0,359,Chinese,male,1,-5,0
0,360,Chinese,female,1,-5,0
0,361,Indian,female,2,8,0
0,362,German,female,3,8,0
0,363,Chinese,male,1,-1,1
0,364,Chinese,male,1,6,0
0,365,German,female,3,2,0
0,366,Chinese,male,2,5,0
0,367,German,female,1,5,0
0,368,African,male,3,-4,0
0,369,German,female,3,5,0
0,370,Chinese,male,2,-5,0
0,371,African,male,3,-4,0
0,372,American,female,1,4,0
0,373,Indian,female,3,-6,0
0,374,Chinese,female,1,4,0
0,375,German,male,2,8,0
0,376,Chinese,female,3,4,0
0,377,African,female,3,1,0
0,378,German,male,3,7,0
0,379,African,male,3,-6,0
0,380,German,female,1,5,0
0,381,African,female,1,8,0
0,382,Chinese,female,2,-4,0
0,383,Indian,female,1,-5,0
0,384,German,female,3,-4,0
0,385,German,female,2,4,1
0,386,German,female,2,-2,0
0,387,Chinese,male,1,4,0
0,388,African,female,1,4,0
0,389,African,male,1,2,0
0,390,Chinese,male,2,-1,1
0,391,African,female,1,-4,0
0,392,Chinese,female,1,-2,1
0,393,German,male,1,-1,0
0,394,Indian,male,3,5,0
0,395,African,male,3,5,1
0,396,African,male,1,-3,0
0,397,Chinese,female,2,-5,0
0,398,Chinese,female,1,1,1
0,399,American,male,3,6,0
0,400,Indian,female,1,-1,0
1,1,American,male,4,0,0
1,2,Chinese,female,6,10,1
1,3,American,female,4,-6,0
1,4,Chinese,female,6,7,0
1,5,Indian,female,4,9,0
1,6,German,male,3,-8,0
1,7,Indian,female,3,11,0
1,8,African,female,5,0,1
1,9,German,female,4,-7,1
1,10,Indian,female,5,2,0
1,11,Chinese,male,4,-1,0
1,12,American,male,2,6,0
1,13,German,male,6,1,0
1,14,German,male,4,-7,0
1,15,Indian,female,5,1,0
1,16,Chinese,male,5,2,0
1,17,African,male,6,-7,0
1,18,German,female,5,14,0
1,19,Chinese,female,3,-7,0
1,20,American,female,3,5,1
1,21,American,female,6,4,0
1,22,African,female,6,1,0
1,23,African,female,2,-2,1
1,24,American,female,5,4,0
1,25,African,male,5,8,0
1,26,African,female,3,6,0
1,27,German,male,5,4,0
1,28,Chinese,male,4,9,0
1,29,German,female,4,-7,0
1,30,American,male,5,-2,0
1,31,Indian,female,6,13,1
1,32,American,male,3,10,1
1,33,German,female,5,-1,1
1,34,German,female,5,9,0
1,35,American,male,6,10,1
1,36,Indian,male,6,11,0
1,37,Indian,male,2,15,1
1,38,American,female,6,-7,0
1,39,Indian,male,2,0,0
1,40,Chinese,male,6,-7,0
1,41,Chinese,female,6,5,0
1,42,American,female,4,2,0
1,43,African,female,3,5,0
1,44,African,male,4,-10,0
1,45,Chinese,male,3,-4,0
1,46,African,female,4,9,1
1,47,Chinese,male,3,11,0
1,48,Indian,male,5,10,0
1,49,German,female,3,-6,0
1,50,African,male,4,0,0
1,51,Indian,male,3,-7,0
1,52,Chinese,male,4,0,0
1,53,African,female,2,-6,0
1,54,African,male,3,-5,0
1,55,African,female,3,2,0
1,56,German,male,5,0,1
1,57,German,female,5,0,0
1,58,Chinese,female,3,0,1
1,59,Chinese,male,4,-4,0
1,60,Indian,male,2,9,0
1,61,German,male,2,16,1
1,62,American,female,6,-8,1
1,63,African,female,4,10,0
1,64,African,female,2,9,1
1,65,American,male,6,1,0
1,66,Indian,female,3,9,0
1,67,African,female,4,5,0
1,68,Chinese,female,4,-8,0
1,69,African,male,4,0,0
1,70,German,female,4,-2,0
1,71,Indian,female,6,6,0
1,72,German,male,4,-1,0
1,73,Indian,female,5,3,1
1,74,American,female,4,-4,1
1,75,Chinese,male,5,-1,0
1,76,African,male,4,13,0
1,77,Indian,male,5,10,1
1,78,American,female,5,2,0
1,79,American,male,6,5,1
1,80,American,female,5,-4,0
1,81,American,male,6,10,1
1,82,German,male,3,8,0
1,83,Chinese,male,3,7,0
1,84,German,female,3,10,1
1,85,Indian,female,4,4,1
1,86,African,female,4,-11,0
1,87,African,female,3,5,0
1,88,American,female,3,-12,0
1,89,German,female,4,12,0
1,90,German,male,4,6,0
1,91,American,female,6,2,0
1,92,German,male,3,1,1
1,93,German,female,6,-6,0
1,94,American,male,2,12,0
1,95,Indian,male,3,2,1
1,96,African,female,2,16,1
1,97,American,female,5,4,0
1,98,Chinese,female,2,1,0
1,99,Chinese,male,4,6,1
1,100,Chinese,female,6,-4,1
1,101,American,male,3,8,0
1,102,Indian,male,6,-6,0
1,103,American,female,5,8,0
1,104,Indian,female,4,-2,0
1,105,American,male,5,6,1
1,106,Chinese,male,4,5,0
1,107,Indian,male,3,-6,0
1,108,African,male,2,4,0
1,109,German,female,4,11,1
1,110,American,male,3,-2,0
1,111,American,male,2,0,1
1,112,Indian,female,4,11,0
1,113,German,female,3,-6,0
1,114,German,female,2,-4,0
1,115,Indian,female,2,9,1
1,116,Chinese,male,5,9,1
1,117,American,female,4,0,1
1,118,African,female,4,-1,1
1,119,Chinese,female,5,4,0
1,120,Indian,female,2,8,1
1,121,Indian,female,4,12,0
1,122,African,male,4,4,0
1,123,American,female,2,3,0
1,124,African,female,3,10,0
1,125,German,female,2,-9,1
1,126,African,female,3,-6,0
1,127,Chinese,female,3,6,0
1,128,American,male,4,6,0
1,129,Indian,male,4,0,0
1,130,German,male,3,-4,0
1,131,American,male,6,4,0
1,132,Chinese,male,4,2,1
1,133,German,female,3,-6,0
1,134,German,male,4,-2,0
1,135,Indian,male,5,2,0
1,136,African,female,5,10,0
1,137,Indian,male,4,-11,0
1,138,American,male,5,-4,0
1,139,African,female,5,0,0
1,140,Chinese,male,4,2,0
1,141,German,female,4,-5,0
1,142,Chinese,female,2,2,0
1,143,African,male,3,9,0
1,144,Indian,male,4,0,0
1,145,Chinese,female,5,-7,0
1,146,American,female,5,1,0
1,147,Chinese,male,2,5,0
1,148,African,female,6,3,0
1,149,American,female,3,11,0
1,150,African,female,4,-2,0
1,151,German,female,4,-4,0
1,152,German,female,2,9,0
1,153,Chinese,male,6,-2,0
1,154,African,female,4,0,1
1,155,African,male,6,-6,0
1,156,Indian,male,4,1,0
1,157,African,female,3,-4,0
1,158,Chinese,female,4,2,0
1,159,Indian,male,3,0,1
1,160,American,female,4,3,1
1,161,Chinese,female,6,-7,0
1,162,American,male,3,-9,0
1,163,American,male,3,3,0
1,164,German,male,4,-2,0
1,165,American,male,5,9,0
1,166,American,male,3,7,1
1,167,American,female,5,-7,0
1,168,American,male,4,6,0
1,169,African,male,4,2,0
1,170,African,female,4,10,0
1,171,German,male,3,0,0
1,172,African,male,3,2,1
1,173,Indian,male,3,2,0
1,174,African,male,6,2,0
1,175,American,male,6,15,0
1,176,German,female,3,2,0
1,177,German,male,4,0,0
1,178,American,male,6,11,0
1,179,German,male,5,-9,0
1,180,German,female,4,0,0
1,181,African,male,4,3,0
1,182,Indian,female,4,3,1
1,183,Indian,female,6,10,0
1,184,American,female,5,1,0
1,185,American,male,3,4,1
1,186,Chinese,male,3,-3,0
1,187,Indian,female,4,7,1
1,188,Indian,male,5,2,0
1,189,African,male,5,5,0
1,190,Chinese,female,3,-11,0
1,191,African,female,4,-4,0
1,192,German,male,6,-1,0
1,193,African,female,4,-4,0
1,194,Indian,female,5,0,1
1,195,African,male,4,-1,0
1,196,African,male,4,5,0
1,197,Chinese,female,2,0,1
1,198,Indian,female,3,-6,0
1,199,Chinese,female,6,5,0
1,200,Chinese,male,4,2,1
1,201,American,female,4,-6,0
1,202,Indian,male,5,3,1
1,203,Chinese,female,2,12,1
1,204,American,male,5,7,0
1,205,African,female,4,7,0
1,206,Chinese,male,2,5,1
1,207,Indian,female,3,-2,1
1,208,Indian,female,6,5,1
1,209,African,male,3,0,0
1,210,Indian,female,4,3,0
1,211,Indian,female,4,5,1
1,212,Chinese,male,2,-8,1
1,213,African,female,3,4,0
1,214,Chinese,female,6,10,0
1,215,Chinese,female,2,-10,1
1,216,Chinese,male,2,1,0
1,217,African,female,5,3,1
1,218,German,male,6,-4,0
1,219,German,male,6,4,1
1,220,German,male,5,6,1
1,221,African,male,4,0,1
1,222,German,male,4,0,0
1,223,Indian,female,2,2,0
1,224,German,male,4,-5,0
1,225,German,male,4,3,1
1,226,American,female,5,-8,0
1,227,Chinese,male,4,10,1
1,228,Indian,male,6,-1,0
1,229,Indian,male,3,2,0
1,230,American,male,4,5,0
1,231,African,male,5,7,1
1,232,Chinese,male,3,-3,0
1,233,American,male,4,12,0
1,234,Indian,male,3,0,0
1,235,German,female,4,3,0
1,236,American,male,3,4,1
1,237,African,female,4,0,1
1,238,German,male,4,6,0
1,239,African,male,2,1,0
1,240,German,female,3,-11,1
1,241,Indian,male,5,15,0
1,242,Indian,male,6,-6,1
1,243,Chinese,male,4,6,0
1,244,Indian,female,6,8,0
1,245,Indian,male,4,14,0
1,246,African,male,4,6,1
1,247,African,female,3,-6,0
1,248,American,female,3,9,0
1,249,Chinese,female,5,1,0
1,250,Indian,male,5,-12,1
1,251,African,female,3,-10,1
1,252,African,female,3,7,0
1,253,American,female,4,-8,0
1,254,American,female,4,-12,0
1,255,German,male,4,6,0
1,256,African,female,5,1,0
1,257,American,female,4,1,0
1,258,African,female,3,7,0
1,259,Chinese,female,5,-3,0
1,260,American,female,4,6,0
1,261,Chinese,female,6,9,0
1,262,German,male,4,0,0
1,263,African,female,4,2,0
1,264,Indian,female,5,-2,0
1,265,African,female,4,-1,0
1,266,American,male,3,2,0
1,267,German,male,6,6,0
1,268,Chinese,female,5,-1,0
1,269,African,male,4,0,1
1,270,American,female,4,11,0
1,271,Indian,male,4,1,1
1,272,Chinese,female,3,11,0
1,273,American,female,3,10,0
1,274,Indian,female,5,-7,0
1,275,Chinese,male,4,-2,0
1,276,German,female,4,-7,0
1,277,African,male,3,1,1
1,278,Chinese,male,4,13,1
1,279,Indian,female,2,3,0
1,280,African,male,6,11,0
1,281,Chinese,male,6,6,0
1,282,Chinese,male,5,0,0
1,283,American,male,4,6,0
1,284,American,female,3,9,1
1,285,German,male,4,-6,0
1,286,African,male,5,-1,0
1,287,German,female,4,-5,0
1,288,American,female,2,15,0
1,289,German,male,4,0,0
1,290,Indian,female,4,6,0
1,291,Indian,female,5,0,0
1,292,Indian,male,4,8,0
1,293,Indian,male,5,3,0
1,294,Chinese,male,3,9,0
1,295,Chinese,female,5,-10,0
1,296,Indian,female,5,10,0
1,297,German,male,4,4,0
1,298,Indian,female,2,-3,1
1,299,African,female,5,13,0
1,300,Indian,female,3,-2,0
1,301,Indian,female,4,-7,1
1,302,Indian,female,6,0,0
1,303,American,male,6,8,0
1,304,African,female,4,1,1
1,305,German,female,5,12,0
1,306,American,female,4,2,1
1,307,Indian,male,6,-2,1
1,308,American,male,4,-2,1
1,309,African,female,4,-4,0
1,310,American,female,6,3,0
1,311,American,male,4,-8,0
1,312,Chinese,male,5,-10,1
1,313,African,female,4,8,0
1,314,American,male,2,9,0
1,315,Chinese,male,5,4,0
1,316,African,male,5,8,0
1,317,German,male,5,-1,0
1,318,American,male,2,4,0
1,319,Chinese,male,5,-11,0
1,320,American,male,4,-8,0
1,321,African,female,3,-6,0
1,322,American,male,4,1,0
1,323,American,male,2,1,0
1,324,Indian,male,4,6,0
1,325,German,male,4,4,0
1,326,African,male,3,-5,0
1,327,Chinese,female,5,-4,1
1,328,Chinese,male,5,8,1
1,329,Indian,female,5,1,0
1,330,Indian,female,3,-2,1
1,331,American,female,6,6,1
1,332,African,male,4,7,0
1,333,African,male,4,6,0
1,334,American,female,3,-1,0
1,335,American,male,3,4,0
1,336,American,female,5,-5,0
1,337,Indian,female,3,-2,0
1,338,American,male,6,-4,0
1,339,Indian,male,6,11,1
1,340,African,female,4,15,0
1,341,Chinese,male,4,-8,0
1,342,Indian,female,4,14,0
1,343,Chinese,male,5,4,0
1,344,African,male,6,7,1
1,345,German,female,3,-8,0
1,346,African,male,5,-5,0
1,347,African,male,4,0,0
1,348,American,male,2,4,1
1,349,German,female,6,4,1
1,350,African,female,3,7,0
1,351,German,female,4,13,0
1,352,African,male,3,-8,0
1,353,African,female,3,-12,0
1,354,Chinese,male,6,2,0
1,355,Indian,female,4,-1,0
1,356,Indian,female,5,4,1
1,357,German,male,4,4,0
1,358,Indian,female,5,-2,1
1,359,Chinese,male,4,-10,0
1,360,Chinese,female,4,-10,0
1,361,Indian,female,3,11,0
1,362,German,female,4,11,0
1,363,Chinese,male,2,3,1
1,364,Chinese,male,2,11,0
1,365,German,female,4,6,0
1,366,Chinese,male,4,4,0
1,367,German,female,2,-1,0
1,368,African,male,6,3,0
1,369,German,female,6,3,0
1,370,Chinese,male,5,3,0
1,371,African,male,4,-8,0
1,372,American,female,3,2,0
1,373,Indian,female,5,-1,0
1,374,Chinese,female,3,12,0
1,375,German,male,3,5,0
1,376,Chinese,female,6,5,0
1,377,African,female,5,6,0
1,378,German,male,5,3,0
1,379,African,male,4,0,0
1,380,German,female,3,0,0
1,381,African,female,3,7,0
1,382,Chinese,female,3,4,0
1,383,Indian,female,3,-9,0
1,384,German,female,6,1,0
1,385,German,female,4,8,1
1,386,German,female,3,4,0
1,387,Chinese,male,3,2,0
1,388,African,female,3,0,0
1,389,African,male,3,7,0
1,390,Chinese,male,5,6,1
1,391,African,female,4,-1,0
1,392,Chinese,female,4,2,1
1,393,German,male,4,-2,0
1,394,Indian,male,4,13,0
1,395,African,male,4,0,1
1,396,African,male,3,-8,0
1,397,Chinese,female,5,3,0
1,398,Chinese,female,4,2,1
1,399,American,male,5,10,0
1,400,Indian,female,3,-2,0
2,1,American,male,5,-6,0
2,2,Chinese,female,7,11,1
2,3,American,female,7,-3,0
2,4,Chinese,female,7,12,0
2,5,Indian,female,6,12,0
2,6,German,male,5,-7,0
2,7,Indian,female,5,5,0
2,8,African,female,6,-3,1
2,9,German,female,7,-5,1
2,10,Indian,female,7,-4,0
2,11,Chinese,male,5,2,0
2,12,American,male,5,12,0
2,13,German,male,7,2,0
2,14,German,male,6,-8,0
2,15,Indian,female,8,8,0
2,16,Chinese,male,6,8,0
2,17,African,male,8,-2,0
2,18,German,female,7,11,0
2,19,Chinese,female,5,-2,0
2,20,American,female,5,4,1
2,21,American,female,7,5,0
2,22,African,female,9,5,0
2,23,African,female,5,1,1
2,24,American,female,6,6,0
2,25,African,male,8,12,0
2,26,African,female,5,10,0
2,27,German,male,7,3,0
2,28,Chinese,male,5,6,0
2,29,German,female,6,-12,0
2,30,American,male,7,-8,0
2,31,Indian,female,8,11,1
2,32,American,male,4,15,1
2,33,German,female,8,2,1
2,34,German,female,8,3,0
2,35,American,male,9,8,1
2,36,Indian,male,8,12,0
2,37,Indian,male,4,20,1
2,38,American,female,9,-6,0
2,39,Indian,male,4,4,0
2,40,Chinese,male,7,-9,0
2,41,Chinese,female,9,7,0
2,42,American,female,5,5,0
2,43,African,female,4,2,0
2,44,African,male,6,-14,0
2,45,Chinese,male,5,-1,0
2,46,African,female,4,11,1
2,47,Chinese,male,5,6,0
2,48,Indian,male,8,6,0
2,49,German,female,4,2,0
2,50,African,male,7,-4,0
2,51,Indian,male,6,-6,0
2,52,Chinese,male,5,1,0
2,53,African,female,5,-8,0
2,54,African,male,5,-8,0
2,55,African,female,5,3,0
2,56,German,male,8,7,1
2,57,German,female,6,1,0
2,58,Chinese,female,4,-4,1
2,59,Chinese,male,6,0,0
2,60,Indian,male,3,3,0
2,61,German,male,4,21,1
2,62,American,female,7,-4,1
2,63,African,female,6,13,0
2,64,African,female,5,14,1
2,65,American,male,7,3,0
2,66,Indian,female,5,14,0
2,67,African,female,6,0,0
2,68,Chinese,female,5,-6,0
2,69,African,male,5,-6,0
2,70,German,female,7,-3,0
2,71,Indian,female,9,0,0
2,72,German,male,6,-2,0
2,73,Indian,female,7,6,1
2,74,American,female,6,-2,1
2,75,Chinese,male,7,4,0
2,76,African,male,6,17,0
2,77,Indian,male,7,4,1
2,78,American,female,6,-1,0
2,79,American,male,9,6,1
2,80,American,female,6,-6,0
2,81,American,male,8,11,1
2,82,German,male,6,6,0
2,83,Chinese,male,6,1,0
2,84,German,female,4,14,1
2,85,Indian,female,5,12,1
2,86,African,female,7,-9,0
2,87,African,female,4,3,0
2,88,American,female,4,-9,0
2,89,German,female,5,16,0
2,90,German,male,5,5,0
2,91,American,female,7,4,0
2,92,German,male,3,3,1
2,93,German,female,7,-11,0
2,94,American,male,5,14,0
2,95,Indian,male,4,-4,1
2,96,African,female,4,18,1
2,97,American,female,6,-2,0
2,98,Chinese,female,4,4,0
2,99,Chinese,male,7,11,1
2,100,Chinese,female,9,-2,1
2,101,American,male,4,4,0
2,102,Indian,male,8,-12,0
2,103,American,female,8,14,0
2,104,Indian,female,7,4,0
2,105,American,male,7,11,1
2,106,Chinese,male,7,0,0
2,107,Indian,male,5,-3,0
