Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,133,African,male,2,-2,0
0,134,African,male,3,-4,0
0,135,American,female,3,2,0
0,136,Chinese,female,3,5,0
0,137,Indian,male,1,2,0
0,138,Chinese,male,1,1,0
0,139,Indian,female,2,-4,0
0,140,Chinese,female,3,4,0
0,141,Chinese,male,3,-6,0
0,142,American,male,3,7,0
0,143,German,female,3,-3,0
0,144,American,female,2,6,0
0,145,Indian,male,2,-5,0
0,146,African,female,3,8,0
0,147,American,female,2,1,0
0,148,African,female,2,1,0
0,149,African,male,2,-2,0
0,150,Indian,female,2,2,0
0,151,African,female,2,-1,0
0,152,Indian,male,3,4,0
0,153,German,female,2,1,0
0,154,Indian,female,3,1,1
0,155,American,male,3,-4,0
0,156,African,female,1,1,0
0,157,Indian,male,3,-1,0
0,158,African,male,1,-5,0
0,159,African,male,1,3,1
0,160,African,male,3,8,1
0,161,African,male,2,-3,0
0,162,German,male,3,-1,0
0,163,Indian,male,2,5,0
0,164,Chinese,female,2,5,0
0,165,Chinese,female,3,3,0
0,166,Indian,female,1,4,1
0,167,African,female,3,4,0
0,168,American,female,1,3,0
0,169,African,female,3,6,0
0,170,Chinese,male,2,4,0
0,171,Indian,male,2,2,0
0,172,American,male,3,-2,0
0,173,American,male,2,-5,0
0,174,Indian,female,3,-4,0
0,175,German,male,2,8,0
0,176,Chinese,male,1,1,0
0,177,African,male,2,7,0
0,178,American,female,2,8,0
0,179,Indian,male,2,1,0
0,180,German,male,1,-6,0
0,181,Chinese,female,2,1,0
0,182,Chinese,female,2,-5,1
0,183,American,female,1,7,0
0,184,Chinese,male,1,2,0
0,185,Chinese,male,1,4,1
0,186,Chinese,male,2,1,0
0,187,German,female,2,6,1
0,188,Indian,female,3,4,0
0,189,African,female,1,-4,0
0,190,Indian,female,3,-2,0
0,191,African,male,2,-5,0
0,192,American,female,2,-5,0
0,193,Chinese,male,3,7,0
0,194,African,male,3,4,1
0,195,American,male,1,-4,0
0,196,Chinese,male,2,2,0
0,197,German,female,3,-5,0
0,198,American,male,3,4,0
0,199,Indian,male,1,-3,0
0,200,African,male,1,-4,1
0,201,American,male,1,-2,0
0,202,American,female,3,-1,0
0,203,Indian,female,3,4,1
0,204,American,male,3,2,0
0,205,African,female,2,1,0
0,206,American,male,2,-5,0
0,207,American,male,3,4,1
0,208,African,female,3,1,1
0,209,American,male,2,-5,0
0,210,African,female,3,-1,0
0,211,Chinese,female,3,-2,1
0,212,African,female,2,-2,1
0,213,Chinese,female,2,-4,0
0,214,Indian,female,1,-1,0
0,215,Chinese,male,1,8,0
0,216,Indian,male,3,3,0
0,217,African,male,1,3,1
0,218,Indian,male,1,8,0
0,219,German,female,2,-3,0
0,220,African,male,3,4,1
0,221,Indian,female,3,-4,1
0,222,American,female,1,7,0
0,223,American,male,3,-3,0
0,224,American,male,3,4,0
0,225,Chinese,female,2,-4,1
0,226,African,female,2,2,0
0,227,African,female,2,-5,1
0,228,American,female,1,6,0
0,229,American,female,1,-1,0
0,230,African,male,1,6,0
0,231,German,female,3,2,0
0,232,Indian,male,3,1,0
0,233,Indian,female,2,1,0
0,234,African,male,3,-1,0
0,235,American,male,3,-3,0
0,236,African,male,2,-5,1
0,237,Chinese,female,2,5,1
0,238,German,female,2,6,0
0,239,American,male,3,-2,0
0,240,German,female,1,2,1
0,241,Indian,female,2,-5,0
0,242,German,male,3,-6,1
0,243,American,male,1,-5,0
0,244,African,male,1,-5,0
0,245,German,male,3,2,0
0,246,Chinese,female,2,4,1
0,247,Indian,female,1,7,0
0,248,Indian,male,3,3,0
0,249,Indian,male,3,-2,0
0,250,Indian,male,2,1,0
0,251,African,male,1,-1,0
0,252,African,female,1,-1,0
0,253,American,female,3,-6,0
0,254,German,male,1,7,0
0,255,German,female,3,-2,0
0,256,German,male,3,-1,0
0,257,American,male,1,4,0
0,258,African,male,2,3,0
0,259,African,female,1,-1,0
0,260,Indian,female,1,5,0
0,261,Chinese,female,1,-1,0
0,262,African,male,2,3,0
0,263,German,female,1,-1,0
0,264,American,female,1,4,0
0,265,American,male,1,-4,0
0,266,Chinese,male,3,-3,0
0,267,German,male,2,3,0
0,268,Indian,male,2,8,0
0,269,Indian,female,3,-6,1
0,270,German,male,3,-5,0
0,271,Chinese,female,3,5,1
0,272,American,female,2,-3,0
0,273,German,female,3,-2,0
0,274,Chinese,female,1,3,0
0,275,American,female,1,6,0
0,276,Chinese,female,1,-6,0
0,277,Chinese,male,2,-3,0
0,278,American,female,2,5,0
0,279,German,male,2,6,0
0,280,Indian,male,2,-1,0
0,281,Chinese,male,2,4,0
0,282,German,male,2,-1,0
0,283,African,male,3,3,0
0,284,African,male,2,8,0
0,285,African,female,2,1,0
0,286,American,female,2,-6,0
0,287,American,female,2,8,0
0,288,American,male,1,4,0
0,289,African,female,1,-3,0
0,290,American,male,2,-3,0
0,291,African,male,3,-5,0
0,292,American,female,3,4,0
0,293,Chinese,female,1,4,0
0,294,American,male,1,7,0
0,295,German,female,1,3,0
0,296,African,female,1,4,0
0,297,German,female,3,-2,0
0,298,American,female,1,3,1
0,299,African,male,2,-2,0
0,300,African,male,3,2,0
0,301,Indian,female,1,-2,1
0,302,American,female,1,2,0
0,303,Chinese,male,2,-2,0
0,304,American,male,2,6,0
0,305,Indian,male,1,1,0
0,306,Indian,female,2,3,1
0,307,Indian,female,3,7,1
0,308,Indian,female,2,1,0
0,309,Indian,male,2,3,0
0,310,Indian,female,3,-6,0
0,311,Chinese,female,3,2,0
0,312,African,female,2,5,0
0,313,Chinese,male,2,-6,0
0,314,American,female,2,1,0
0,315,African,female,3,6,0
0,316,Indian,male,3,8,0
0,317,Chinese,male,3,5,0
0,318,Chinese,female,3,3,0
0,319,German,female,2,-2,0
0,320,Indian,male,2,2,0
0,321,Indian,female,1,-4,0
0,322,American,female,1,-2,0
0,323,American,female,1,2,0
0,324,Indian,male,2,8,0
0,325,American,male,1,7,0
0,326,American,female,2,1,0
0,327,Indian,female,2,-5,1
0,328,Indian,male,3,-5,1
0,329,German,male,3,5,0
0,330,African,female,2,3,1
0,331,African,male,3,-6,1
0,332,American,female,3,-1,0
0,333,African,male,2,6,0
0,334,American,male,2,3,0
0,335,Indian,male,2,8,0
0,336,German,male,1,2,0
0,337,Chinese,female,3,8,0
0,338,Indian,female,1,-4,0
0,339,African,male,3,-1,0
0,340,Chinese,male,3,6,0
0,341,German,male,1,-1,0
0,342,German,male,1,-4,0
0,343,American,female,2,8,0
0,344,Chinese,male,2,1,1
0,345,Chinese,male,1,6,0
0,346,African,male,2,8,0
0,347,German,male,3,-2,0
0,348,Chinese,male,1,-1,0
0,349,African,female,1,6,1
0,350,German,female,2,1,0
0,351,Indian,female,1,5,0
0,352,Indian,male,3,-5,0
0,353,German,male,1,7,0
0,354,German,male,3,4,0
0,355,Indian,female,2,7,0
0,356,German,female,2,5,1
0,357,African,female,3,-6,0
0,358,American,male,2,6,1
0,359,German,male,3,-6,0
0,360,Indian,female,3,1,0
0,361,Chinese,male,2,-2,0
0,362,German,female,2,3,0
0,363,German,female,3,1,0
0,364,German,female,1,1,0
0,365,African,male,2,3,0
0,366,American,male,3,3,0
0,367,Chinese,female,3,2,0
0,368,Indian,female,3,-3,0
0,369,Chinese,female,1,-3,0
0,370,German,male,2,6,0
0,371,American,female,2,-6,0
0,372,Indian,female,1,-4,0
0,373,African,female,1,3,0
0,374,American,male,2,2,0
0,375,African,male,3,2,0
0,376,African,female,1,-3,0
0,377,German,male,2,2,0
0,378,Chinese,male,2,4,0
0,379,Chinese,male,3,-2,0
0,380,American,male,1,-1,0
0,381,Indian,male,3,-6,0
0,382,Indian,female,1,8,0
0,383,German,female,3,7,0
0,384,Indian,male,3,-3,0
0,385,African,female,1,3,1
0,386,American,female,3,-5,0
0,387,Indian,male,3,1,0
0,388,American,female,3,8,0
0,389,American,female,2,7,0
0,390,German,female,3,-3,1
0,391,American,female,3,7,0
0,392,Indian,male,3,-4,1
0,393,American,female,3,6,0
0,394,Chinese,male,3,-2,0
0,395,American,female,2,-5,0
0,396,German,female,2,1,0
0,397,Chinese,male,1,-4,0
0,398,American,male,1,-4,1
0,399,Indian,male,2,-5,0
0,400,African,female,3,6,0
0,401,Indian,female,3,5,0
0,402,Indian,female,3,-6,0
0,403,Chinese,male,3,1,0
0,404,Indian,male,1,-3,0
0,405,Chinese,female,2,6,0
0,406,Indian,male,3,6,0
0,407,Indian,male,3,7,0
0,408,Chinese,male,3,7,0
0,409,African,male,3,-6,0
0,410,German,female,1,-1,0
0,411,African,female,3,-1,0
0,412,African,female,3,2,0
0,413,American,female,2,2,1
0,414,German,female,2,-4,0
0,415,African,male,3,-1,0
0,416,African,female,1,-5,0
0,417,African,female,1,-5,0
0,418,German,female,2,-2,1
0,419,American,female,1,-5,0
0,420,American,male,2,2,1
0,421,African,male,2,-4,0
0,422,Indian,male,3,-5,1
0,423,American,male,2,6,0
0,424,African,male,2,-4,0
0,425,German,male,1,-5,0
0,426,African,male,3,7,0
0,427,African,male,1,6,0
0,428,American,male,3,2,1
0,429,Chinese,female,2,2,0
0,430,African,female,3,2,0
0,431,African,male,3,7,1
0,432,African,female,2,5,0
0,433,Chinese,male,2,-4,0
0,434,American,male,1,-3,0
0,435,African,male,3,3,1
0,436,Chinese,male,3,6,0
0,437,Chinese,female,3,7,1
0,438,African,female,3,8,0
0,439,African,female,2,-5,0
0,440,American,male,1,2,0
0,441,Indian,male,3,4,1
0,442,German,male,3,-5,0
0,443,Chinese,male,1,6,0
0,444,Indian,female,3,4,1
0,445,Chinese,male,2,-2,0
0,446,German,female,3,2,0
0,447,American,female,3,4,0
0,448,American,female,2,5,0
0,449,American,female,3,-3,0
0,450,German,female,1,-4,0
0,451,American,male,1,-3,0
0,452,American,male,3,4,1
0,453,Indian,female,2,8,0
0,454,Indian,female,3,1,0
0,455,German,male,1,8,0
0,456,American,female,3,-5,0
0,457,Chinese,female,3,-1,0
0,458,African,female,3,6,0
0,459,German,female,3,6,0
0,460,Indian,male,1,7,0
0,461,Indian,female,1,-3,0
0,462,American,female,2,-6,0
0,463,Indian,male,1,-3,0
0,464,African,female,2,2,0
0,465,American,male,1,7,0
0,466,American,female,1,1,0
0,467,African,female,1,3,0
0,468,German,male,1,2,1
0,469,Indian,female,1,-4,0
0,470,American,male,2,-6,1
0,471,American,female,3,-6,0
0,472,Chinese,female,1,-1,0
0,473,American,male,2,-3,1
0,474,Chinese,female,1,-2,0
0,475,Chinese,female,2,-2,0
0,476,Chinese,male,2,-2,0
0,477,German,female,1,-2,0
0,478,German,female,2,1,1
0,479,Chinese,female,2,5,0
0,480,Chinese,male,2,-4,0
0,481,Indian,female,3,7,0
0,482,African,female,1,5,0
0,483,German,female,1,-6,0
0,484,American,male,3,-4,0
0,485,Chinese,male,3,8,0
0,486,Chinese,male,1,4,1
0,487,American,male,3,3,0
0,488,Indian,male,2,2,0
0,489,African,male,3,-4,0
0,490,German,male,3,8,0
0,491,Chinese,male,2,-6,1
0,492,African,male,3,2,0
0,493,Chinese,male,2,2,0
0,494,German,female,1,2,0
0,495,Indian,male,2,4,0
0,496,African,male,1,-1,0
0,497,American,female,3,6,0
0,498,Indian,male,2,5,0
0,499,German,male,2,7,0
0,500,African,female,1,5,0
1,1,German,female,5,10,0
1,2,Indian,male,6,9,1
1,3,Indian,male,4,-1,0
1,4,German,female,6,15,0
1,5,German,female,2,6,0
1,6,American,male,2,0,0
1,7,African,female,4,2,0
1,8,Chinese,female,3,2,1
1,9,American,male,4,-3,1
1,10,African,male,4,0,0
1,11,German,male,5,7,0
1,12,Indian,female,5,0,0
1,13,Chinese,female,4,-9,0
1,14,Indian,female,4,2,0
1,15,Chinese,female,2,1,0
1,16,American,male,4,-8,0
1,17,Indian,male,4,-4,0
1,18,Indian,female,2,9,0
1,19,American,female,4,-3,0
1,20,Indian,male,6,8,1
1,21,Indian,male,4,8,0
1,22,African,female,6,-8,0
1,23,Indian,male,6,1,1
1,24,German,male,4,5,0
1,25,German,male,2,-6,0
1,26,Chinese,male,3,15,0
1,27,Indian,female,3,12,0
1,28,American,male,4,-1,0
1,29,Chinese,female,4,0,0
1,30,Indian,male,3,-1,0
1,31,Indian,male,3,2,1
1,32,German,female,4,-9,1
1,33,German,male,5,4,0
1,34,Indian,male,3,1,0
1,35,Chinese,male,5,-4,1
1,36,Chinese,male,5,11,0
1,37,Indian,female,2,-4,1
1,38,Chinese,female,6,5,0
1,39,African,male,5,6,0
1,40,American,male,4,-6,0
1,41,German,male,5,12,0
1,42,Chinese,male,3,1,0
1,43,Indian,female,4,11,0
1,44,Chinese,male,4,11,0
1,45,German,male,4,4,0
1,46,Indian,female,4,-4,0
1,47,American,female,4,1,0
1,48,German,male,4,5,0
1,49,Chinese,male,3,-9,0
1,50,Indian,female,3,-1,0
1,51,German,female,6,1,0
1,52,German,female,5,-2,0
1,53,German,male,4,-4,0
1,54,American,male,4,4,0
1,55,Indian,female,3,1,0
1,56,German,male,6,4,1
1,57,German,female,2,-3,0
1,58,Indian,female,4,1,1
1,59,Chinese,female,6,-3,0
1,60,African,male,4,4,0
1,61,American,male,5,10,1
1,62,Indian,female,4,11,0
1,63,American,male,3,-2,0
1,64,African,male,3,-8,1
1,65,African,male,5,-7,0
1,66,African,female,4,-5,0
1,67,German,male,3,12,0
1,68,German,female,4,3,0
1,69,German,male,4,13,0
1,70,African,male,4,-9,0
1,71,Chinese,male,4,-3,0
1,72,African,female,6,6,0
1,73,Indian,male,4,13,1
1,74,Chinese,female,4,-7,1
1,75,American,female,6,-4,0
1,76,American,female,6,5,0
1,77,African,male,3,-9,0
1,78,German,female,6,3,0
1,79,German,female,4,16,0
1,80,Chinese,female,5,10,0
1,81,Indian,female,4,-1,1
1,82,African,male,4,-5,0
1,83,African,male,4,-9,0
1,84,Indian,male,4,-8,1
1,85,Chinese,male,3,7,0
1,86,Chinese,female,5,-1,0
1,87,African,female,3,6,0
1,88,Indian,male,2,1,0
1,89,Indian,female,3,0,0
1,90,German,male,4,-1,0
1,91,Chinese,male,4,-1,0
1,92,African,female,2,12,1
1,93,Indian,female,6,4,0
1,94,Chinese,male,6,1,0
1,95,Indian,female,5,3,0
1,96,African,female,6,3,1
1,97,German,female,3,2,0
1,98,Chinese,male,4,-1,0
1,99,African,male,4,-2,1
1,100,Chinese,female,3,5,1
1,101,German,female,6,-7,0
1,102,African,female,4,3,0
1,103,Indian,female,5,12,0
1,104,Chinese,female,4,5,0
1,105,American,female,4,8,1
1,106,Chinese,male,6,8,0
1,107,American,female,5,-3,0
1,108,Indian,male,4,5,0
1,109,Indian,female,2,10,1
1,110,Indian,male,4,-6,0
1,111,German,female,4,0,1
1,112,African,male,6,-8,0
1,113,Indian,female,4,-9,0
1,114,American,male,2,8,0
1,115,Chinese,male,2,1,1
1,116,Chinese,male,4,4,0
1,117,African,male,5,-7,0
1,118,Chinese,male,4,2,1
1,119,American,female,4,5,0
1,120,Indian,female,4,-2,0
1,121,Indian,female,5,-5,0
1,122,African,male,2,-3,0
1,123,Indian,female,2,13,0
1,124,American,female,5,-9,0
1,125,Chinese,male,3,7,0
1,126,American,female,5,8,0
1,127,African,male,2,15,0
1,128,German,male,4,14,0
1,129,Indian,male,5,-1,0
1,130,African,female,4,7,0
1,131,American,female,3,1,0
1,132,African,male,3,1,1
1,133,African,male,4,6,0
1,134,African,male,5,-6,0
1,135,American,female,5,9,0
1,136,Chinese,female,5,0,0
1,137,Indian,male,2,5,0
1,138,Chinese,male,3,-2,0
1,139,Indian,female,4,-10,0
1,140,Chinese,female,6,10,0
1,141,Chinese,male,5,-1,0
1,142,American,male,6,8,0
1,143,German,female,5,-2,0
1,144,American,female,3,4,0
1,145,Indian,male,4,-10,0
1,146,African,female,5,3,0
1,147,American,female,4,-3,0
1,148,African,female,5,-5,0
1,149,African,male,5,0,0
1,150,Indian,female,3,3,0
1,151,African,female,4,0,0
1,152,Indian,male,5,8,0
1,153,German,female,4,8,0
1,154,Indian,female,4,2,1
1,155,American,male,4,-3,0
1,156,African,female,2,7,0
1,157,Indian,male,6,-6,0
1,158,African,male,3,-8,0
1,159,African,male,4,6,1
1,160,African,male,4,6,1
1,161,African,male,3,-4,0
1,162,German,male,6,4,0
1,163,Indian,male,4,12,0
1,164,Chinese,female,4,11,0
1,165,Chinese,female,4,1,0
1,166,Indian,female,4,2,1
1,167,African,female,4,10,0
1,168,American,female,2,2,0
1,169,African,female,6,0,0
1,170,Chinese,male,4,1,0
1,171,Indian,male,5,-1,0
1,172,American,male,5,4,0
1,173,American,male,4,-11,0
1,174,Indian,female,5,-10,0
1,175,German,male,3,4,0
1,176,Chinese,male,4,7,0
1,177,African,male,5,4,0
1,178,American,female,3,9,0
1,179,Indian,male,3,2,0
1,180,German,male,3,2,0
1,181,Chinese,female,5,-5,0
1,182,Chinese,female,4,-4,1
1,183,American,female,4,8,0
1,184,Chinese,male,4,4,0
1,185,Chinese,male,3,-1,1
1,186,Chinese,male,5,9,0
1,187,German,female,5,2,1
1,188,Indian,female,6,8,0
1,189,African,female,2,-2,0
1,190,Indian,female,6,5,0
1,191,African,male,5,-11,0
1,192,American,female,4,-1,0
1,193,Chinese,male,5,12,0
1,194,African,male,5,11,1
1,195,American,male,2,1,0
1,196,Chinese,male,3,-2,0
1,197,German,female,6,-3,0
1,198,American,male,4,-1,0
1,199,Indian,male,3,5,0
1,200,African,male,3,-1,1
1,201,American,male,2,-7,0
1,202,American,female,4,1,0
1,203,Indian,female,5,9,1
1,204,American,male,6,0,0
1,205,African,female,5,-5,0
1,206,American,male,4,1,0
1,207,American,male,5,1,1
1,208,African,female,6,0,1
1,209,American,male,4,2,0
1,210,African,female,6,-6,0
1,211,Chinese,female,4,-4,1
1,212,African,female,3,-1,1
1,213,Chinese,female,5,3,0
1,214,Indian,female,4,-3,0
1,215,Chinese,male,4,4,0
1,216,Indian,male,5,10,0
1,217,African,male,3,-3,1
1,218,Indian,male,3,4,0
1,219,German,female,3,4,0
1,220,African,male,4,-1,1
1,221,Indian,female,4,-3,1
1,222,American,female,2,8,0
1,223,American,male,6,-4,0
1,224,American,male,5,6,0
1,225,Chinese,female,5,3,1
1,226,African,female,4,10,0
1,227,African,female,4,-10,1
1,228,American,female,3,3,0
1,229,American,female,4,-7,0
1,230,African,male,2,1,0
1,231,German,female,4,3,0
1,232,Indian,male,5,3,0
1,233,Indian,female,4,7,0
1,234,African,male,4,-7,0
1,235,American,male,4,0,0
1,236,African,male,5,-11,1
1,237,Chinese,female,5,9,1
1,238,German,female,3,12,0
1,239,American,male,4,6,0
1,240,German,female,2,4,1
1,241,Indian,female,3,0,0
1,242,German,male,4,-11,1
1,243,American,male,3,-6,0
1,244,African,male,4,-2,0
1,245,German,male,4,10,0
1,246,Chinese,female,4,1,1
1,247,Indian,female,3,1,0
1,248,Indian,male,6,10,0
1,249,Indian,male,5,1,0
1,250,Indian,male,3,4,0
1,251,African,male,3,5,0
1,252,African,female,3,-7,0
1,253,American,female,4,-7,0
1,254,German,male,2,3,0
1,255,German,female,5,-7,0
1,256,German,male,4,-5,0
1,257,American,male,4,3,0
1,258,African,male,3,4,0
1,259,African,female,3,0,0
1,260,Indian,female,2,-1,0
1,261,Chinese,female,3,-4,0
1,262,African,male,4,-3,0
1,263,German,female,3,-3,0
1,264,American,female,2,1,0
1,265,American,male,2,2,0
1,266,Chinese,male,6,0,0
1,267,German,male,5,0,0
1,268,Indian,male,4,4,0
1,269,Indian,female,5,-10,1
1,270,German,male,5,-3,0
1,271,Chinese,female,6,6,1
1,272,American,female,3,-4,0
1,273,German,female,5,-3,0
1,274,Chinese,female,2,8,0
1,275,American,female,3,13,0
1,276,Chinese,female,2,-2,0
1,277,Chinese,male,4,4,0
1,278,American,female,3,12,0
1,279,German,male,5,5,0
1,280,Indian,male,4,3,0
1,281,Chinese,male,5,8,0
1,282,German,male,4,1,0
1,283,African,male,6,-2,0
1,284,African,male,5,7,0
1,285,African,female,4,7,0
1,286,American,female,4,-10,0
1,287,American,female,3,13,0
1,288,American,male,4,11,0
1,289,African,female,3,-2,0
1,290,American,male,4,0,0
1,291,African,male,6,0,0
1,292,American,female,6,6,0
1,293,Chinese,female,2,6,0
1,294,American,male,2,15,0
1,295,German,female,4,-2,0
1,296,African,female,2,12,0
1,297,German,female,6,3,0
1,298,American,female,2,11,1
1,299,African,male,4,6,0
1,300,African,male,5,4,0
1,301,Indian,female,3,-1,1
1,302,American,female,4,3,0
1,303,Chinese,male,4,1,0
1,304,American,male,5,11,0
1,305,Indian,male,4,5,0
1,306,Indian,female,5,4,1
1,307,Indian,female,5,12,1
1,308,Indian,female,5,7,0
1,309,Indian,male,4,-1,0
1,310,Indian,female,5,-1,0
1,311,Chinese,female,4,-1,0
1,312,African,female,5,6,0
1,313,Chinese,male,4,-4,0
1,314,American,female,4,7,0
1,315,African,female,6,11,0
1,316,Indian,male,6,13,0
1,317,Chinese,male,6,6,0
1,318,Chinese,female,6,8,0
1,319,German,female,3,-3,0
1,320,Indian,male,5,9,0
1,321,Indian,female,2,-7,0
1,322,American,female,3,3,0
1,323,American,female,2,6,0
1,324,Indian,male,4,13,0
1,325,American,male,2,4,0
1,326,American,female,3,8,0
1,327,Indian,female,4,-6,1
1,328,Indian,male,6,-2,1
1,329,German,male,6,7,0
1,330,African,female,4,1,1
1,331,African,male,5,-4,1
1,332,American,female,4,-2,0
1,333,African,male,3,3,0
1,334,American,male,5,4,0
1,335,Indian,male,4,13,0
1,336,German,male,4,4,0
1,337,Chinese,female,5,2,0
1,338,Indian,female,3,-1,0
1,339,African,male,6,6,0
1,340,Chinese,male,6,14,0
1,341,German,male,4,1,0
1,342,German,male,2,-9,0
1,343,American,female,5,16,0
1,344,Chinese,male,5,-2,1
1,345,Chinese,male,4,13,0
1,346,African,male,5,2,0
1,347,German,male,5,3,0
1,348,Chinese,male,4,-7,0
1,349,African,female,3,8,1
1,350,German,female,3,3,0
1,351,Indian,female,3,6,0
1,352,Indian,male,6,3,0
1,353,German,male,4,2,0
1,354,German,male,5,9,0
1,355,Indian,female,5,4,0
1,356,German,female,5,11,1
1,357,African,female,5,1,0
1,358,American,male,4,13,1
1,359,German,male,4,2,0
1,360,Indian,female,4,-5,0
1,361,Chinese,male,3,-7,0
1,362,German,female,4,11,0
1,363,German,female,5,-5,0
1,364,German,female,4,2,0
1,365,African,male,4,11,0
1,366,American,male,4,5,0
1,367,Chinese,female,4,9,0
1,368,Indian,female,5,1,0
1,369,Chinese,female,4,-8,0
1,370,German,male,3,4,0
1,371,American,female,4,-9,0
1,372,Indian,female,4,0,0
1,373,African,female,2,6,0
1,374,American,male,4,7,0
1,375,African,male,6,5,0
1,376,African,female,3,-8,0
1,377,German,male,3,0,0
1,378,Chinese,male,4,-1,0
1,379,Chinese,male,4,-3,0
1,380,American,male,2,6,0
1,381,Indian,male,4,-10,0
1,382,Indian,female,4,15,0
1,383,German,female,6,13,0
1,384,Indian,male,5,-5,0
1,385,African,female,2,10,1
1,386,American,female,6,0,0
1,387,Indian,male,4,-5,0
1,388,American,female,6,12,0
1,389,American,female,3,15,0
1,390,German,female,6,-5,1
1,391,American,female,4,3,0
1,392,Indian,male,5,-6,1
1,393,American,female,4,12,0
1,394,Chinese,male,5,3,0
1,395,American,female,3,-6,0
1,396,German,female,4,-1,0
1,397,Chinese,male,3,0,0
1,398,American,male,2,4,1
1,399,Indian,male,5,2,0
1,400,African,female,4,5,0
1,401,Indian,female,4,7,0
1,402,Indian,female,5,-3,0
1,403,Chinese,male,4,7,0
1,404,Indian,male,4,5,0
