Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
1,107,German,female,2,2,0
1,108,German,female,2,10,0
1,109,American,female,3,-2,0
1,110,Chinese,female,5,0,0
1,111,Chinese,male,5,5,0
1,112,Indian,male,5,12,0
1,113,Chinese,female,3,8,0
1,114,African,male,4,-9,0
1,115,Indian,male,2,-9,1
1,116,African,male,4,-4,0
1,117,Indian,female,5,10,0
1,118,German,male,2,7,0
1,119,American,female,5,-4,0
1,120,German,female,5,7,0
1,121,Chinese,female,4,-4,0
1,122,Indian,male,5,8,0
1,123,American,male,4,-1,0
1,124,Indian,male,4,2,0
1,125,African,male,6,5,0
1,126,American,female,4,1,0
1,127,Chinese,male,5,2,0
1,128,Indian,male,4,5,0
1,129,Indian,female,5,4,0
1,130,Indian,female,4,6,0
1,131,German,male,4,6,0
1,132,African,female,3,-5,1
1,133,American,male,2,7,0
1,134,German,female,5,-3,0
1,135,German,female,3,3,0
1,136,German,female,5,3,0
1,137,German,male,3,-9,0
1,138,German,female,5,1,0
1,139,American,male,6,4,0
1,140,African,male,4,10,0
1,141,Indian,female,2,3,0
1,142,American,male,3,0,0
1,143,German,male,6,10,0
1,144,Chinese,female,6,2,0
1,145,American,female,5,-4,0
1,146,Indian,male,3,3,0
1,147,American,male,4,-3,0
1,148,American,male,4,11,0
1,149,Chinese,female,4,6,0
1,150,German,female,6,1,0
1,151,Chinese,female,2,12,0
1,152,Chinese,male,2,-8,0
1,153,Indian,male,3,14,0
1,154,Chinese,female,6,0,0
1,155,African,male,2,3,0
1,156,American,female,3,8,0
1,157,African,male,3,3,0
1,158,African,male,3,8,0
1,159,German,female,4,-10,1
1,160,African,male,4,-11,1
1,161,African,female,3,6,0
1,162,American,female,6,11,0
1,163,African,female,4,4,0
1,164,African,male,5,3,0
1,165,Indian,male,3,3,0
1,166,Indian,male,5,8,1
1,167,German,male,5,-2,0
1,168,Indian,female,4,-4,0
1,169,Chinese,male,3,3,0
1,170,Chinese,male,6,-10,0
1,171,African,female,5,-1,0
1,172,Chinese,male,2,13,0
1,173,German,male,4,4,0
1,174,African,female,5,-11,0
1,175,Indian,female,5,7,0
1,176,Indian,female,4,3,0
1,177,African,female,2,3,0
1,178,American,female,4,3,0
1,179,Indian,male,6,-2,0
1,180,African,female,5,-1,0
1,181,African,male,4,-5,0
1,182,Indian,female,4,10,1
1,183,Indian,male,3,10,0
1,184,Indian,female,2,15,0
1,185,African,female,4,16,0
1,186,German,female,3,-2,0
1,187,American,female,4,2,1
1,188,Indian,female,3,3,0
1,189,Chinese,female,4,9,0
1,190,German,female,6,2,0
1,191,Chinese,male,5,11,0
1,192,German,male,3,8,0
1,193,American,male,2,4,0
1,194,American,female,4,-5,1
1,195,Chinese,male,5,-4,0
1,196,Chinese,female,5,10,0
1,197,American,male,3,5,0
1,198,German,male,3,7,0
1,199,German,male,5,6,0
1,200,African,female,5,8,1
1,201,American,female,3,4,0
1,202,Indian,female,5,-3,0
1,203,Indian,female,5,-1,1
1,204,Indian,male,5,-6,0
1,205,Chinese,male,5,4,0
1,206,German,female,4,-9,0
1,207,German,female,3,-1,0
1,208,Indian,female,5,-6,1
1,209,German,female,5,-3,0
1,210,Indian,female,3,9,0
1,211,Indian,male,5,-3,1
1,212,Indian,male,3,4,0
1,213,American,female,4,0,0
1,214,African,female,4,-4,0
1,215,American,female,3,7,0
1,216,American,female,5,5,0
1,217,American,female,4,0,0
1,218,Indian,female,4,-10,0
1,219,Indian,male,4,-9,0
1,220,Chinese,female,3,-4,1
1,221,German,female,3,-2,0
1,222,Indian,female,4,1,0
1,223,Chinese,female,5,12,0
1,224,Indian,female,5,10,0
1,225,African,female,4,12,1
1,226,Indian,male,4,-3,0
1,227,African,male,4,-7,0
1,228,Indian,male,4,-8,0
1,229,American,male,4,4,0
1,230,Indian,female,6,6,0
1,231,German,female,6,-1,0
1,232,German,male,4,3,0
1,233,American,male,4,7,0
1,234,Indian,female,3,10,0
1,235,Chinese,female,3,4,0
1,236,American,male,2,10,0
1,237,American,female,6,1,0
1,238,African,female,4,1,0
1,239,American,female,3,3,0
1,240,Indian,female,3,-2,0
1,241,African,female,5,7,0
1,242,Chinese,female,5,15,1
1,243,African,female,3,7,0
1,244,American,female,3,-9,0
1,245,Indian,male,4,8,0
1,246,African,male,4,-4,0
1,247,Chinese,female,3,4,0
1,248,African,male,3,10,0
1,249,Chinese,female,6,-3,0
1,250,African,male,2,5,0
1,251,Indian,male,3,-8,0
1,252,Indian,male,3,3,0
1,253,Indian,male,3,3,0
1,254,Chinese,female,5,-9,0
1,255,Indian,male,5,9,0
1,256,Indian,male,4,-6,0
1,257,Indian,male,2,12,0
1,258,Indian,male,5,4,0
1,259,African,female,2,10,0
1,260,German,male,4,6,0
1,261,Chinese,female,5,-5,0
1,262,African,female,4,-2,0
1,263,German,female,5,9,0
1,264,African,male,2,-2,0
1,265,Indian,female,4,1,0
1,266,German,male,5,0,0
1,267,German,female,5,3,0
1,268,American,male,4,-6,0
1,269,Chinese,female,3,4,1
1,270,German,female,4,-3,0
1,271,Chinese,female,5,2,1
1,272,African,female,4,3,0
1,273,African,male,4,-11,0
1,274,American,female,5,-8,0
1,275,Chinese,male,2,1,0
1,276,Chinese,male,6,13,0
1,277,African,male,5,2,0
1,278,American,male,5,4,0
1,279,African,male,3,9,0
1,280,Indian,male,6,3,0
1,281,Indian,male,2,4,0
1,282,Indian,male,4,-9,0
1,283,German,female,5,-2,0
1,284,Indian,male,5,0,0
1,285,Chinese,female,5,8,0
1,286,American,female,3,7,0
1,287,Chinese,male,4,9,0
1,288,Chinese,male,4,-10,0
1,289,African,male,4,15,0
1,290,German,female,5,10,0
1,291,American,female,3,14,0
1,292,Chinese,male,4,1,0
1,293,German,male,3,5,0
1,294,Chinese,male,4,16,0
1,295,African,male,3,3,0
1,296,German,male,4,14,0
1,297,African,female,5,0,0
1,298,Indian,male,4,-2,0
1,299,Chinese,female,4,0,0
1,300,Indian,female,4,5,0
1,301,African,female,6,-2,1
1,302,Indian,male,6,10,0
1,303,Chinese,female,3,-3,0
1,304,African,male,3,3,0
1,305,German,male,2,0,0
1,306,African,male,6,13,1
1,307,German,male,4,-10,1
1,308,German,female,3,2,0
1,309,American,female,3,2,0
1,310,Indian,male,4,-8,0
1,311,African,male,4,-1,0
1,312,Chinese,male,5,-7,0
1,313,American,female,5,-8,0
1,314,African,female,6,1,0
1,315,African,male,3,-1,0
1,316,German,female,4,2,0
1,317,Chinese,male,5,16,0
1,318,German,male,2,1,0
1,319,African,female,4,5,0
1,320,African,female,2,-1,0
1,321,American,male,5,1,0
1,322,German,female,3,2,0
1,323,Indian,male,5,3,0
1,324,American,male,2,-9,0
1,325,American,male,6,2,0
1,326,American,male,5,-5,0
1,327,African,female,4,-2,1
1,328,Indian,female,3,5,1
1,329,Indian,female,4,-8,0
1,330,Indian,female,5,11,1
1,331,German,male,6,10,1
1,332,German,female,3,3,0
1,333,African,male,3,-8,0
1,334,African,female,3,-12,0
1,335,Chinese,male,3,11,0
1,336,African,male,4,-7,0
1,337,German,male,3,-1,0
1,338,American,female,4,-5,0
1,339,German,male,4,3,0
1,340,Indian,male,4,-7,0
1,341,African,female,3,3,0
1,342,German,male,3,-11,0
1,343,Indian,male,5,1,0
1,344,Chinese,male,5,-3,0
1,345,American,female,4,0,0
1,346,Chinese,male,4,4,0
1,347,German,female,2,-1,0
1,348,African,male,5,0,0
1,349,African,male,5,3,1
1,350,Chinese,male,3,-3,0
1,351,African,male,3,2,0
1,352,Chinese,male,5,2,0
1,353,Indian,male,4,1,0
1,354,Chinese,male,5,12,0
1,355,Chinese,female,6,-1,0
1,356,Chinese,female,4,-1,1
1,357,African,male,4,1,0
1,358,American,male,5,-11,0
1,359,African,female,3,3,0
1,360,German,male,4,14,0
1,361,African,male,5,3,0
1,362,Chinese,female,3,-4,0
1,363,German,male,5,4,0
1,364,Indian,female,4,10,0
1,365,African,female,3,-6,0
1,366,Indian,male,5,-7,0
1,367,Indian,male,4,3,0
1,368,Chinese,male,4,4,0
1,369,African,male,2,-3,0
1,370,Chinese,female,3,1,0
1,371,German,male,4,1,0
1,372,African,female,6,4,0
1,373,African,male,5,4,0
1,374,Chinese,female,6,9,0
1,375,American,female,5,-7,0
1,376,German,male,3,-4,0
1,377,German,female,5,11,0
1,378,Chinese,male,4,1,0
1,379,Indian,male,4,13,0
1,380,American,male,5,6,0
1,381,American,male,4,9,0
1,382,Chinese,male,4,5,0
1,383,Chinese,female,6,13,0
1,384,African,female,5,2,0
1,385,Indian,female,2,-5,0
1,386,Indian,male,4,4,0
1,387,African,male,4,1,0
1,388,Chinese,female,4,8,0
1,389,German,male,3,-3,0
1,390,Indian,male,3,-1,0
1,391,Chinese,female,4,-1,0
1,392,Chinese,male,3,-4,0
1,393,Indian,male,4,7,0
1,394,Indian,male,6,5,0
1,395,German,female,5,11,0
1,396,African,female,2,11,0
1,397,American,male,5,8,0
1,398,African,male,2,9,1
1,399,German,female,4,11,0
1,400,Chinese,female,2,12,0
2,1,German,male,5,-1,0
2,2,German,male,9,-5,0
2,3,German,male,7,7,0
2,4,African,female,5,3,0
2,5,African,male,6,-7,0
2,6,Chinese,female,6,3,0
2,7,African,male,5,2,0
2,8,Indian,male,7,-16,1
2,9,Indian,female,3,0,1
2,10,German,female,6,3,0
2,11,Indian,male,7,6,0
2,12,Indian,male,4,2,0
2,13,Indian,male,7,0,0
2,14,Indian,male,8,12,0
2,15,African,female,3,3,0
2,16,German,female,7,10,0
2,17,African,female,7,1,0
2,18,American,male,3,13,0
2,19,German,female,5,8,0
2,20,American,female,5,-13,1
2,21,Chinese,female,5,-2,0
2,22,American,female,5,4,0
2,23,German,female,8,18,1
2,24,German,male,5,7,0
2,25,American,female,5,-2,0
2,26,Chinese,female,3,12,0
2,27,German,male,4,15,0
2,28,Chinese,male,9,6,0
2,29,German,male,6,2,0
2,30,American,female,7,-4,0
2,31,African,female,6,13,1
2,32,Chinese,male,5,2,0
2,33,Indian,female,4,10,0
2,34,Indian,male,4,6,0
2,35,Indian,male,9,9,0
2,36,Indian,male,4,1,0
2,37,American,female,5,-7,0
2,38,Chinese,male,9,4,0
2,39,German,female,9,4,0
2,40,Chinese,female,7,-13,0
2,41,Chinese,male,7,8,0
2,42,German,female,5,0,0
2,43,African,female,7,-8,0
2,44,African,male,6,-14,0
2,45,Chinese,male,5,-1,0
2,46,African,female,6,11,0
2,47,Indian,male,4,-13,0
2,48,Chinese,female,6,15,0
2,49,German,male,6,-7,0
2,50,Chinese,male,7,3,0
2,51,African,female,7,-4,0
2,52,Indian,male,4,-3,0
2,53,Chinese,male,4,6,0
2,54,American,female,7,18,0
2,55,Chinese,male,7,-6,0
2,56,American,male,7,-3,1
2,57,American,male,7,4,0
2,58,African,female,7,7,0
2,59,Chinese,female,5,18,0
2,60,German,male,6,-10,0
2,61,Chinese,female,6,5,1
2,62,African,female,7,-4,0
2,63,German,female,7,7,0
2,64,German,female,6,-2,0
2,65,Indian,male,7,0,0
2,66,German,female,5,-17,0
2,67,American,female,8,-6,0
2,68,Indian,male,6,11,0
2,69,German,male,5,0,0
2,70,Indian,male,4,18,0
2,71,African,male,7,-4,0
2,72,Chinese,male,8,8,0
2,73,German,male,7,20,0
2,74,African,female,6,0,1
2,75,Indian,male,7,-13,0
2,76,African,male,7,5,0
2,77,African,female,8,0,0
2,78,Indian,female,8,5,0
2,79,American,female,5,9,0
2,80,Indian,female,6,11,0
2,81,African,female,6,3,0
2,82,American,male,4,9,0
2,83,American,male,7,9,0
2,84,Indian,male,4,11,0
2,85,American,male,6,13,0
2,86,Indian,male,6,8,0
2,87,American,male,5,13,0
2,88,American,male,8,13,0
2,89,Chinese,male,4,-2,0
2,90,African,female,9,12,0
2,91,German,female,4,7,0
2,92,German,female,5,-14,1
2,93,African,male,7,15,0
2,94,Indian,female,7,2,0
2,95,German,male,7,-2,0
2,96,Chinese,female,5,3,0
2,97,Indian,female,6,17,0
2,98,Chinese,female,5,4,0
2,99,American,male,9,1,0
2,100,Indian,male,4,10,0
2,101,Chinese,female,4,1,0
2,102,Indian,male,5,9,0
2,103,American,male,5,-4,0
