Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,226,Chinese,male,3,-1,0
0,227,Indian,male,1,6,0
0,228,Chinese,female,3,8,0
0,229,African,male,1,8,0
0,230,American,female,3,4,0
0,231,African,female,3,6,0
0,232,Indian,male,3,-5,0
0,233,Indian,male,3,6,0
0,234,American,female,3,4,0
0,235,Indian,male,2,-1,0
0,236,Indian,female,2,4,0
0,237,Chinese,female,2,7,0
0,238,German,female,2,-3,0
0,239,African,male,3,-2,0
0,240,American,male,2,-5,0
0,241,American,female,3,7,0
0,242,German,female,3,4,1
0,243,American,male,3,-3,0
0,244,German,male,3,4,0
0,245,German,male,2,-3,0
0,246,American,male,2,2,0
0,247,Indian,female,2,-6,0
0,248,African,male,2,-6,0
0,249,American,male,1,8,0
0,250,Chinese,male,3,3,0
0,251,Indian,male,1,8,0
0,252,African,male,1,-4,0
0,253,German,female,1,-1,0
0,254,American,female,1,-6,0
0,255,American,female,3,-4,0
0,256,African,female,3,7,0
0,257,African,male,3,-5,0
0,258,Indian,male,1,3,0
0,259,American,female,2,-6,0
0,260,American,female,3,-5,0
0,261,Chinese,male,2,-3,0
0,262,Chinese,male,1,-1,0
0,263,American,male,3,5,0
0,264,American,male,2,-3,0
0,265,African,male,1,-3,0
0,266,German,male,3,-1,0
0,267,German,male,3,7,0
0,268,African,male,1,-2,0
0,269,German,male,3,-3,1
0,270,American,female,1,-6,0
0,271,Indian,male,2,-5,1
0,272,Indian,female,2,7,0
0,273,American,male,3,-6,0
0,274,African,female,2,-4,0
0,275,Chinese,female,1,-5,0
0,276,American,male,1,-2,0
0,277,African,female,3,-2,0
0,278,African,male,2,-5,0
0,279,Chinese,female,1,3,0
0,280,Chinese,male,2,8,0
0,281,Chinese,female,3,7,0
0,282,Indian,male,2,-5,0
0,283,African,female,1,-6,0
0,284,German,female,3,7,0
0,285,Chinese,female,3,-1,0
0,286,Indian,male,1,-2,0
0,287,German,female,2,-3,0
0,288,Chinese,female,2,6,0
0,289,Chinese,male,2,6,0
0,290,African,male,2,8,0
0,291,American,male,2,-3,0
0,292,American,male,1,1,0
0,293,Indian,female,3,-2,0
0,294,American,female,3,7,0
0,295,American,female,2,3,0
0,296,African,female,3,-5,0
0,297,German,female,3,-5,0
0,298,German,female,3,8,0
0,299,Indian,male,2,-6,0
0,300,American,male,1,1,0
0,301,Indian,male,2,-6,0
0,302,American,female,1,4,0
0,303,Chinese,female,3,7,0
0,304,German,male,1,2,0
0,305,German,male,1,6,0
0,306,American,male,1,1,1
0,307,Indian,female,1,7,1
0,308,African,male,2,7,0
0,309,German,female,1,-2,0
0,310,German,female,2,-5,0
0,311,African,male,1,2,0
0,312,German,male,1,4,0
0,313,African,male,2,4,0
0,314,Chinese,male,1,-4,0
0,315,Indian,male,3,-5,0
0,316,Indian,female,2,-6,0
0,317,American,female,3,-6,0
0,318,German,male,3,-1,0
0,319,American,female,3,6,0
0,320,Chinese,female,3,8,0
1,1,African,female,3,-4,0
1,2,German,female,5,-3,0
1,3,Chinese,female,3,-1,0
1,4,Indian,male,5,9,0
1,5,American,male,4,11,0
1,6,Indian,male,5,-11,0
1,7,American,female,2,-1,0
1,8,Indian,female,4,9,1
1,9,Chinese,male,5,-11,1
1,10,American,male,2,6,0
1,11,African,female,2,-5,0
1,12,African,female,3,-1,0
1,13,Indian,male,5,15,0
1,14,African,female,4,5,0
1,15,Chinese,male,3,3,0
1,16,American,female,3,10,0
1,17,Indian,female,5,11,0
1,18,Chinese,male,4,5,0
1,19,American,male,2,3,0
1,20,German,male,5,-4,1
1,21,African,female,6,0,0
1,22,Chinese,female,4,-3,0
1,23,African,female,4,-1,1
1,24,Indian,female,3,15,0
1,25,German,female,5,9,0
1,26,German,female,4,12,0
1,27,German,male,5,-3,0
1,28,Indian,male,3,-3,0
1,29,Chinese,female,4,-7,0
1,30,American,female,6,2,0
1,31,African,male,3,5,1
1,32,American,female,5,-8,0
1,33,German,female,5,-5,0
1,34,African,female,3,8,0
1,35,Chinese,female,2,-1,0
1,36,Indian,male,4,9,0
1,37,African,male,6,-7,0
1,38,African,male,4,-2,0
1,39,American,male,6,5,0
1,40,African,male,4,4,0
1,41,Indian,female,6,8,0
1,42,Indian,female,5,8,0
1,43,Indian,female,2,2,0
1,44,African,male,4,-2,0
1,45,African,female,5,10,0
1,46,Chinese,female,4,3,0
1,47,American,female,5,-9,0
1,48,Chinese,female,3,0,0
1,49,American,male,4,4,0
1,50,Indian,female,5,3,0
1,51,African,female,5,13,0
1,52,Indian,female,4,-5,0
1,53,Indian,male,6,-1,0
1,54,Chinese,male,3,4,0
1,55,German,male,4,14,0
1,56,German,male,3,9,1
1,57,African,male,3,11,0
1,58,Indian,female,5,2,0
1,59,American,male,2,12,0
1,60,German,male,6,-8,0
1,61,Indian,male,2,-1,1
1,62,American,male,5,-12,0
1,63,Chinese,female,5,15,0
1,64,Indian,male,4,-4,0
1,65,Chinese,female,5,8,0
1,66,Chinese,male,5,-7,0
1,67,American,male,5,10,0
1,68,Indian,female,4,11,0
1,69,American,male,3,-2,0
1,70,African,male,3,-8,0
1,71,American,female,2,2,0
1,72,American,male,2,6,0
1,73,American,female,4,12,0
1,74,Chinese,male,4,-1,1
1,75,Indian,female,2,-4,0
1,76,Indian,female,4,5,0
1,77,Indian,male,6,3,0
1,78,African,male,4,8,0
1,79,Indian,female,3,-2,0
1,80,Indian,male,5,8,0
1,81,Chinese,female,5,4,0
1,82,Indian,male,3,4,0
1,83,African,female,2,8,0
1,84,German,female,4,10,0
1,85,American,female,4,11,0
1,86,German,female,4,-7,0
1,87,African,female,3,-6,0
1,88,African,female,3,7,0
1,89,African,male,2,-5,0
1,90,African,female,5,7,0
1,91,African,male,4,8,0
1,92,German,male,3,13,1
1,93,American,male,3,-6,0
1,94,Chinese,female,6,3,0
1,95,American,female,2,-7,0
1,96,African,male,4,6,0
1,97,Indian,female,6,7,0
1,98,African,female,5,-10,0
1,99,Indian,male,3,-6,0
1,100,German,female,5,6,0
1,101,Chinese,male,4,-1,0
1,102,Indian,female,5,-2,0
1,103,Indian,female,4,-2,0
1,104,German,male,5,7,0
1,105,American,male,4,-2,1
1,106,German,female,4,9,0
1,107,American,male,4,11,0
1,108,African,male,5,-8,0
1,109,African,female,3,9,0
1,110,American,female,4,-4,0
1,111,German,male,4,6,0
1,112,African,female,5,0,0
1,113,Chinese,male,5,-4,0
1,114,American,female,3,-9,0
1,115,Chinese,male,4,6,1
1,116,American,male,4,10,0
1,117,African,male,4,4,0
1,118,Chinese,male,5,2,0
1,119,African,male,5,8,0
1,120,Chinese,female,3,-10,0
1,121,German,female,3,1,0
1,122,American,female,6,-2,0
1,123,American,female,5,-6,0
1,124,Indian,female,5,0,0
1,125,African,female,4,11,0
1,126,Chinese,male,5,10,0
1,127,Chinese,female,4,-4,0
1,128,African,female,5,4,0
1,129,Chinese,male,2,3,0
1,130,African,female,4,-2,0
1,131,Chinese,female,6,-3,0
1,132,African,female,6,10,1
1,133,Chinese,female,5,11,0
1,134,Indian,female,5,-3,0
1,135,German,male,2,-3,0
1,136,African,male,5,-8,0
1,137,American,male,4,-6,0
1,138,Indian,female,2,7,0
1,139,German,male,3,1,0
1,140,German,female,5,3,0
1,141,American,female,3,16,0
1,142,German,female,3,9,0
1,143,American,female,5,0,0
1,144,Indian,female,3,5,0
1,145,Indian,male,4,-6,0
1,146,German,male,3,1,0
1,147,Chinese,male,3,10,0
1,148,Chinese,male,6,-5,0
1,149,German,male,5,0,0
1,150,Chinese,female,4,6,0
1,151,Indian,male,4,0,0
1,152,German,male,3,3,0
1,153,German,male,4,0,0
1,154,German,male,3,-4,0
1,155,African,female,5,-2,0
1,156,Chinese,male,2,-3,0
1,157,African,female,4,4,0
1,158,Indian,female,4,4,0
1,159,Indian,male,5,6,1
1,160,American,male,6,0,1
1,161,American,male,5,4,0
1,162,American,male,5,7,0
1,163,African,female,5,-11,0
1,164,Chinese,female,3,0,0
1,165,American,female,6,4,0
1,166,Indian,female,4,0,1
1,167,American,male,5,5,0
1,168,Chinese,male,2,-6,0
1,169,Indian,male,5,6,0
1,170,Indian,male,4,11,0
1,171,African,male,2,-2,0
1,172,German,male,5,4,0
1,173,Indian,female,2,-5,0
1,174,Indian,female,6,-1,0
1,175,American,female,4,13,0
1,176,Chinese,female,6,9,0
1,177,American,female,2,1,0
1,178,American,male,5,-1,0
1,179,German,male,2,-4,0
1,180,African,male,6,7,0
1,181,Chinese,male,5,15,0
1,182,Indian,female,3,6,1
1,183,German,female,5,-8,0
1,184,Chinese,female,2,-5,0
1,185,African,female,4,11,0
1,186,German,female,3,-4,0
1,187,Indian,female,2,4,1
1,188,American,female,5,-2,0
1,189,German,female,3,4,0
1,190,Indian,female,4,9,0
1,191,German,male,5,0,0
1,192,Chinese,female,5,14,0
1,193,African,male,5,8,0
1,194,Chinese,female,5,-4,1
1,195,American,male,3,2,0
1,196,Indian,female,6,-2,0
1,197,Indian,male,4,-4,0
1,198,American,female,4,-4,0
1,199,Indian,female,6,-10,0
1,200,Indian,male,3,8,1
1,201,Chinese,male,3,-10,0
1,202,Chinese,female,6,-6,0
1,203,Chinese,male,2,7,1
1,204,African,male,5,-6,0
1,205,African,female,4,7,0
1,206,African,female,5,5,0
1,207,German,female,2,2,0
1,208,German,female,5,0,1
1,209,Chinese,male,3,4,0
1,210,Indian,female,4,5,0
1,211,American,male,5,9,1
1,212,German,female,3,2,0
1,213,African,female,3,3,0
1,214,German,female,5,-2,0
1,215,American,male,5,0,0
1,216,German,female,3,12,0
1,217,African,female,6,-2,0
1,218,Indian,female,2,9,0
1,219,American,male,4,-8,0
1,220,German,female,4,6,1
1,221,African,female,4,3,0
1,222,African,male,5,-9,0
1,223,Chinese,female,4,12,0
1,224,American,male,4,0,0
1,225,Indian,male,4,12,1
1,226,Chinese,male,4,6,0
1,227,Indian,male,3,9,0
1,228,Chinese,female,6,10,0
1,229,African,male,3,14,0
1,230,American,female,6,-2,0
1,231,African,female,4,4,0
1,232,Indian,male,6,-6,0
1,233,Indian,male,5,4,0
1,234,American,female,4,10,0
1,235,Indian,male,4,-4,0
1,236,Indian,female,3,10,0
1,237,Chinese,female,3,11,0
1,238,German,female,5,4,0
1,239,African,male,4,4,0
1,240,American,male,3,-9,0
1,241,American,female,5,10,0
1,242,German,female,4,1,1
1,243,American,male,5,-5,0
1,244,German,male,4,5,0
1,245,German,male,5,2,0
1,246,American,male,3,-4,0
1,247,Indian,female,5,-9,0
1,248,African,male,5,-12,0
1,249,American,male,3,2,0
1,250,Chinese,male,4,2,0
1,251,Indian,male,3,7,0
1,252,African,male,3,-9,0
1,253,German,female,3,-5,0
1,254,American,female,3,2,0
1,255,American,female,6,2,0
1,256,African,female,6,9,0
1,257,African,male,4,-7,0
1,258,Indian,male,3,2,0
1,259,American,female,4,-8,0
1,260,American,female,6,-9,0
1,261,Chinese,male,5,2,0
1,262,Chinese,male,4,-4,0
1,263,American,male,6,3,0
1,264,American,male,4,-8,0
1,265,African,male,4,-9,0
1,266,German,male,4,3,0
1,267,German,male,6,10,0
1,268,African,male,2,-8,0
1,269,German,male,5,3,1
1,270,American,female,3,-8,0
1,271,Indian,male,4,-7,1
1,272,Indian,female,5,15,0
1,273,American,male,5,-1,0
1,274,African,female,3,0,0
1,275,Chinese,female,4,-2,0
1,276,American,male,3,-1,0
1,277,African,female,5,-8,0
1,278,African,male,4,-2,0
1,279,Chinese,female,3,11,0
1,280,Chinese,male,3,13,0
1,281,Chinese,female,5,13,0
1,282,Indian,male,5,1,0
1,283,African,female,3,-4,0
1,284,German,female,5,6,0
1,285,Chinese,female,6,1,0
1,286,Indian,male,4,-8,0
1,287,German,female,3,5,0
1,288,Chinese,female,3,4,0
1,289,Chinese,male,5,14,0
1,290,African,male,4,16,0
1,291,American,male,5,-1,0
1,292,American,male,4,9,0
1,293,Indian,female,4,1,0
1,294,American,female,4,8,0
1,295,American,female,5,2,0
1,296,African,female,4,1,0
1,297,German,female,4,-7,0
1,298,German,female,6,2,0
1,299,Indian,male,5,-1,0
1,300,American,male,3,-1,0
1,301,Indian,male,5,0,0
1,302,American,female,4,12,0
1,303,Chinese,female,6,8,0
1,304,German,male,2,6,0
1,305,German,male,4,1,0
1,306,American,male,2,2,1
1,307,Indian,female,3,10,1
1,308,African,male,4,12,0
1,309,German,female,4,1,0
1,310,German,female,5,-8,0
1,311,African,male,4,-3,0
1,312,German,male,3,5,0
1,313,African,male,5,5,0
1,314,Chinese,male,2,-6,0
1,315,Indian,male,4,0,0
1,316,Indian,female,4,-8,0
1,317,American,female,6,-2,0
1,318,German,male,5,1,0
1,319,American,female,6,9,0
1,320,Chinese,female,4,14,0
2,1,African,female,6,2,0
2,2,German,female,6,-2,0
2,3,Chinese,female,5,3,0
2,4,Indian,male,8,16,0
2,5,American,male,6,13,0
2,6,Indian,male,7,-16,0
2,7,American,female,4,-6,0
2,8,Indian,female,7,10,1
2,9,Chinese,male,8,-8,1
2,10,American,male,4,4,0
2,11,African,female,3,3,0
2,12,African,female,4,4,0
2,13,Indian,male,7,12,0
2,14,African,female,5,10,0
2,15,Chinese,male,5,2,0
2,16,American,female,5,15,0
2,17,Indian,female,8,10,0
2,18,Chinese,male,7,10,0
2,19,American,male,3,9,0
2,20,German,male,7,-10,1
2,21,African,female,7,-6,0
2,22,Chinese,female,6,5,0
2,23,African,female,6,-5,1
2,24,Indian,female,4,14,0
2,25,German,female,8,3,0
2,26,German,female,5,20,0
2,27,German,male,8,-4,0
2,28,Indian,male,5,-9,0
2,29,Chinese,female,7,-13,0
2,30,American,female,8,-1,0
2,31,African,male,5,9,1
2,32,American,female,6,-7,0
2,33,German,female,6,0,0
2,34,African,female,6,15,0
2,35,Chinese,female,5,1,0
2,36,Indian,male,6,12,0
2,37,African,male,8,-6,0
2,38,African,male,7,-3,0
2,39,American,male,9,8,0
2,40,African,male,7,12,0
2,41,Indian,female,8,7,0
2,42,Indian,female,7,10,0
2,43,Indian,female,3,10,0
2,44,African,male,5,-4,0
2,45,African,female,7,14,0
2,46,Chinese,female,7,1,0
2,47,American,female,6,-5,0
2,48,Chinese,female,5,-1,0
2,49,American,male,5,11,0
2,50,Indian,female,8,11,0
2,51,African,female,6,17,0
2,52,Indian,female,5,-11,0
2,53,Indian,male,8,4,0
2,54,Chinese,male,5,1,0
2,55,German,male,5,17,0
2,56,German,male,4,6,1
2,57,African,male,5,12,0
2,58,Indian,female,6,-3,0
2,59,American,male,5,10,0
2,60,German,male,7,-5,0
2,61,Indian,male,2,1,1
2,62,American,male,8,-4,0
2,63,Chinese,female,6,21,0
2,64,Indian,male,7,-1,0
2,65,Chinese,female,7,11,0
2,66,Chinese,male,7,-2,0
2,67,American,male,7,13,0
2,68,Indian,female,7,17,0
2,69,American,male,6,-3,0
2,70,African,male,5,-4,0
2,71,American,female,3,-3,0
2,72,American,male,4,14,0
2,73,American,female,6,8,0
2,74,Chinese,male,5,2,1
2,75,Indian,female,3,-1,0
2,76,Indian,female,6,13,0
2,77,Indian,male,8,-3,0
2,78,African,male,7,7,0
2,79,Indian,female,6,6,0
2,80,Indian,male,8,11,0
2,81,Chinese,female,8,10,0
2,82,Indian,male,5,2,0
2,83,African,female,5,6,0
2,84,German,female,7,7,0
2,85,American,female,7,12,0
2,86,German,female,5,1,0
2,87,African,female,4,-7,0
2,88,African,female,5,4,0
2,89,African,male,4,-7,0
2,90,African,female,8,2,0
2,91,African,male,6,11,0
2,92,German,male,4,11,1
2,93,American,male,6,1,0
2,94,Chinese,female,7,1,0
2,95,American,female,3,-13,0
2,96,African,male,7,8,0
2,97,Indian,female,7,11,0
2,98,African,female,8,-15,0
2,99,Indian,male,4,2,0
2,100,German,female,7,9,0
2,101,Chinese,male,6,-5,0
2,102,Indian,female,6,-7,0
2,103,Indian,female,7,-1,0
2,104,German,male,7,1,0
2,105,American,male,6,2,1
2,106,German,female,6,11,0
2,107,American,male,7,7,0
2,108,African,male,7,-7,0
2,109,African,female,5,5,0
2,110,American,female,7,-9,0
2,111,German,male,6,4,0
2,112,African,female,7,-6,0
2,113,Chinese,male,6,1,0
2,114,American,female,5,-8,0
2,115,Chinese,male,7,12,1
2,116,American,male,5,18,0
2,117,African,male,5,9,0
2,118,Chinese,male,8,-4,0
2,119,African,male,7,3,0
2,120,Chinese,female,5,-14,0
2,121,German,female,4,2,0
2,122,American,female,7,3,0
2,123,American,female,8,-5,0
2,124,Indian,female,7,6,0
2,125,African,female,5,19,0
2,126,Chinese,male,6,9,0
2,127,Chinese,female,7,-5,0
2,128,African,female,8,5,0
2,129,Chinese,male,4,8,0
2,130,African,female,5,6,0
2,131,Chinese,female,8,1,0
2,132,African,female,9,4,1
2,133,Chinese,female,8,12,0
2,134,Indian,female,6,-6,0
2,135,German,male,3,-1,0
2,136,African,male,7,-5,0
2,137,American,male,5,-1,0
2,138,Indian,female,3,2,0
2,139,German,male,6,0,0
2,140,German,female,6,0,0
2,141,American,female,6,24,0
2,142,German,female,6,3,0
2,143,American,female,6,-3,0
2,144,Indian,female,4,12,0
2,145,Indian,male,5,-12,0
2,146,German,male,5,6,0
2,147,Chinese,male,5,13,0
2,148,Chinese,male,9,-9,0
2,149,German,male,6,-4,0
2,150,Chinese,female,6,10,0
2,151,Indian,male,6,-2,0
2,152,German,male,4,1,0
2,153,German,male,7,4,0
2,154,German,male,5,4,0
2,155,African,female,6,0,0
2,156,Chinese,male,3,-1,0
2,157,African,female,6,7,0
2,158,Indian,female,7,9,0
2,159,Indian,male,8,5,1
2,160,American,male,9,4,1
2,161,American,male,8,-2,0
2,162,American,male,7,1,0
2,163,African,female,7,-15,0
2,164,Chinese,female,6,7,0
2,165,American,female,7,1,0
2,166,Indian,female,5,-6,1
2,167,American,male,7,2,0
2,168,Chinese,male,3,-3,0
2,169,Indian,male,7,8,0
2,170,Indian,male,5,5,0
2,171,African,male,5,4,0
2,172,German,male,6,6,0
2,173,Indian,female,3,-4,0
2,174,Indian,female,9,-6,0
2,175,American,female,7,11,0
2,176,Chinese,female,8,11,0
2,177,American,female,5,8,0
2,178,American,male,7,1,0
2,179,German,male,4,-10,0
2,180,African,male,8,5,0
2,181,Chinese,male,7,13,0
2,182,Indian,female,4,13,1
2,183,German,female,6,-2,0
2,184,Chinese,female,3,2,0
2,185,African,female,6,18,0
2,186,German,female,5,-9,0
2,187,Indian,female,3,1,1
2,188,American,female,7,-7,0
2,189,German,female,4,8,0
2,190,Indian,female,6,12,0
2,191,German,male,7,-6,0
2,192,Chinese,female,8,15,0
2,193,African,male,8,10,0
2,194,Chinese,female,6,-7,1
2,195,American,male,4,10,0
2,196,Indian,female,9,2,0
2,197,Indian,male,7,-7,0
2,198,American,female,7,-7,0
2,199,Indian,female,7,-8,0
2,200,Indian,male,6,15,1
2,201,Chinese,male,5,-8,0
2,202,Chinese,female,8,1,0
2,203,Chinese,male,3,15,1
2,204,African,male,6,-4,0
2,205,African,female,6,13,0
2,206,African,female,6,11,0
2,207,German,female,5,1,0
2,208,German,female,6,-1,1
2,209,Chinese,male,6,6,0
2,210,Indian,female,5,9,0
2,211,American,male,6,5,1
2,212,German,female,5,3,0
2,213,African,female,6,-3,0
2,214,German,female,6,-7,0
2,215,American,male,7,-4,0
2,216,German,female,6,19,0
2,217,African,female,8,-7,0
2,218,Indian,female,3,7,0
2,219,American,male,5,-2,0
2,220,German,female,4,8,1
2,221,African,female,6,6,0
2,222,African,male,8,-15,0
2,223,Chinese,female,7,10,0
2,224,American,male,6,-2,0
2,225,Indian,male,6,13,1
2,226,Chinese,male,5,12,0
2,227,Indian,male,4,17,0
2,228,Chinese,female,9,9,0
2,229,African,male,5,9,0
2,230,American,female,8,1,0
2,231,African,female,5,3,0
2,232,Indian,male,8,-3,0
2,233,Indian,male,7,10,0
2,234,American,female,6,13,0
2,235,Indian,male,6,2,0
2,236,Indian,female,6,4,0
2,237,Chinese,female,5,16,0
2,238,German,female,8,5,0
2,239,African,male,7,6,0
2,240,American,male,6,-3,0
2,241,American,female,7,12,0
2,242,German,female,5,-3,1
2,243,American,male,7,-10,0
2,244,German,male,6,13,0
2,245,German,male,8,-2,0
2,246,American,male,5,-7,0
2,247,Indian,female,8,-6,0
2,248,African,male,7,-10,0
2,249,American,male,5,4,0
2,250,Chinese,male,7,-3,0
2,251,Indian,male,5,9,0
2,252,African,male,6,-8,0
2,253,German,female,5,-1,0
2,254,American,female,5,7,0
2,255,American,female,9,5,0
2,256,African,female,8,16,0
2,257,African,male,7,-6,0
2,258,Indian,male,4,-1,0
2,259,American,female,7,0,0
2,260,American,female,9,-14,0
2,261,Chinese,male,8,7,0
2,262,Chinese,male,6,-2,0
2,263,American,male,7,6,0
2,264,American,male,6,-14,0
2,265,African,male,6,-12,0
