Entity,Step,X_Coord,Y_Coord,Label
0,67,-454.65725015362347,242.92084875482453,0
0,68,-474.13978490611385,316.36911098468096,0
0,69,-502.1036070825723,391.3770235927039,0
0,70,-529.1392073129464,470.73873548969686,0
0,71,-553.4919740604774,544.6526291814819,0
1,0,44.43290025764071,-93.9302206358405,0
1,1,44.00450978848481,-94.5426053712158,0
1,2,36.93729225996452,-93.30788005490274,0
1,3,31.55401688728829,-85.79925402485749,0
1,4,29.97238419296674,-81.63830224592141,0
1,5,30.06728072236824,-85.01869730382832,0
1,6,30.75105805261253,-88.14339601265472,0
1,7,34.68840413713581,-89.73371842852987,0
1,8,41.03510657359914,-92.69871559941686,0
1,9,41.56929688844038,-92.91862009365084,0
1,10,41.40453620052735,-93.1144643760629,0
1,11,66.61505844114642,-82.69616327593016,0
1,12,86.86571989159802,-77.29119811174185,0
1,13,99.23867048812158,-72.75193324814755,0
1,14,98.13716346304209,-71.03339303699572,0
1,15,93.83971425378164,-72.47152964119859,0
1,16,92.0935773705595,-74.6271039502453,0
1,17,91.5390304391666,-74.54299346937165,0
1,18,85.88527188585041,-75.34453589678438,0
1,19,58.90916582376033,-83.38710871058974,0
1,20,31.56749800367064,-91.0009127602321,0
1,21,2.060279187766877,-103.57236071702329,0
1,22,-30.105568115493107,-111.88597360941424,0
1,23,-42.35253324980598,-113.0412791513286,0
1,24,-55.81718799766777,-88.06903112147157,0
1,25,-71.9994570829491,-49.1264325157386,0
1,26,-87.41681202630423,-2.810411878887038,0
1,27,-98.99895120215716,34.30636544965229,0
1,28,-83.15122181463687,41.68522319098426,0
1,29,-54.342317115351776,51.25573749617536,0
1,30,-34.2880264291735,55.03548147099437,0
1,31,-18.861034369580647,55.68374795198106,0
1,32,-16.02125299245879,55.06284609631253,0
1,33,-14.908619305396703,53.60599279622159,0
1,34,-14.059753244187872,51.978790693465854,0
1,35,-15.303544288519351,51.738441530087584,0
1,36,-15.12303643462008,51.49398246232244,0
1,37,-15.159140215557196,51.79849180134136,0
1,38,-15.079133519463408,51.7314610850027,0
1,39,-15.126703056471678,51.75071881738081,0
1,40,-15.123174281882376,51.740174110067095,0
1,41,-15.108720088182949,51.72155997264594,0
1,42,-15.097794671676546,51.713490543333485,0
1,43,-15.097794671676546,51.713490543333485,0
1,44,-14.052621246809451,51.19556163852601,0
1,45,-14.21453134645876,50.942043259093126,0
1,46,-13.952522581055678,50.47862060265233,0
1,47,-14.199462367048833,50.45461051995806,0
1,48,-14.998765631710423,49.13181980408012,0
1,49,-15.73158170783926,41.68706009452208,0
1,50,-15.380068744877244,33.63194438933739,0
1,51,-20.41229704465452,32.02999403753477,0
1,52,-20.29193831001927,34.76716191069617,0
1,53,-20.22608801157589,31.67018677828177,0
1,54,-17.80307430666403,36.10425865141398,0
1,55,-18.027785772824547,47.344271417244045,0
1,56,-17.081398845960443,52.74989284228685,0
1,57,-19.10124464999636,54.33699612915053,0
1,58,-16.402073925406818,54.431203627458125,0
1,59,-12.17643793249808,50.11148545863116,0
1,60,-12.462671183333214,50.42609411754341,0
1,61,-11.20821936808514,49.87266951831637,0
1,62,-9.926427835904462,50.19608915293564,0
1,63,-8.780552007456757,49.77048823967449,0
1,64,-14.27901422256399,52.8551895398918,0
1,65,-17.866981356485503,57.75179674782425,0
1,66,-16.464522246537275,56.48573807187307,0
1,67,-15.40523372176038,55.92563033666401,0
1,68,-13.643021631650925,58.94255361513982,0
1,69,-18.07427753751597,56.13464498851667,0
1,70,-19.62709549260589,55.392209622183685,0
1,71,-32.83624996990123,55.66202415165387,0
2,0,-47.76409278611759,-210.4152416606821,0
2,1,-49.99782393256065,-204.1612696068341,0
2,2,-46.1874253627677,-208.10891693826545,0
2,3,-47.32149681716696,-208.008144211527,0
2,4,-47.48573288256908,-208.00641110688645,0
2,5,-48.72947567161252,-211.0360402346605,0
2,6,-59.21956379009623,-205.0782082120685,0
2,7,-42.1530370526341,-181.89313262605992,0
2,8,-14.18700603468433,-150.4940617529128,0
2,9,29.01115018570349,-121.97597817453524,0
2,10,72.60091205193943,-93.23767651813918,0
2,11,97.09063758305795,-67.57427343780401,0
2,12,79.78564300461963,-33.71571608687491,0
2,13,62.55385590110757,6.797800457639184,0
2,14,50.80544811334581,34.12894882118448,0
2,15,21.726024347103603,35.52017097415715,0
2,16,-7.004517753078814,28.630112615490663,0
2,17,-8.859881298152153,28.71045298447776,0
2,18,-9.23208051683222,29.38275817901807,0
2,19,-9.354852793054244,29.31861817120705,0
2,20,-9.759519553683363,29.313540490355777,0
2,21,-9.710330799631151,30.369338396018318,0
2,22,-8.168240475670114,26.412909663324054,0
2,23,-3.609492521232284,24.98598253189244,0
2,24,0.988626803793645,19.09032566022434,0
2,25,-3.754025761244298,23.935864718668164,0
2,26,-5.595837727686833,29.648194612076168,0
2,27,-12.46259042597801,29.898267014311088,0
2,28,-8.571071392862919,29.903941347865374,0
2,29,-8.478132861331073,26.25726486877528,0
2,30,-8.955516634691481,25.44435791395193,0
2,31,-15.702900581198827,26.071762155654927,0
2,32,-40.21490527404725,19.65599812251984,0
2,33,-50.17042268378896,13.862505219316064,0
2,34,-51.13464821114546,14.71399463716218,0
2,35,-52.32843252291262,15.460405194280687,0
2,36,-52.84181842115633,16.43800824351464,0
2,37,-50.88166954648449,12.692170506627772,0
2,38,-44.345646730667696,7.832380831771896,0
2,39,-44.72588445171061,8.144875247355909,0
2,40,-44.71622685741255,8.242926682468234,0
2,41,-44.13740986419928,9.251069952886445,0
2,42,-44.16333248279152,12.256705507197552,0
2,43,-45.13243797266879,17.927108360688067,0
2,44,-49.27425045787652,20.457366399318147,0
2,45,-52.01407049344299,16.078725744672273,0
2,46,-52.37375602184337,12.357368119332818,0
2,47,-50.29849128604048,12.284055177282925,0
2,48,-55.06078416649095,11.29668829865374,0
2,49,-88.33057100941222,2.206351395598631,0
2,50,-110.27987087168457,-15.052019690441178,0
2,51,-117.62048385529482,-7.650448411721882,0
2,52,-95.25826247652526,-3.100282170042121,0
2,53,-56.46420768788198,14.644037789759556,0
2,54,-12.927135381204506,30.3285003071096,0
2,55,34.705485302812114,42.66524842964641,0
2,56,72.16456910262112,61.4612768018981,0
2,57,89.45689169761938,77.06279211088055,0
2,58,88.81681685440626,76.47595246575473,0
2,59,89.56195073833271,75.48655595268853,0
2,60,91.6041949604636,75.77348706525359,0
2,61,91.6676591510042,76.41782506666712,0
2,62,91.23701281009352,81.08699043834926,0
2,63,85.73512180701614,82.32756341681298,0
2,64,78.99038325104858,86.32019735363512,0
2,65,80.78565789939223,94.53211191235935,0
2,66,86.71850323115285,93.07666267513684,0
2,67,87.63493679912831,92.36589665125136,0
2,68,82.15073030088965,87.66566853713964,0
2,69,86.21971739740509,82.44864687025353,0
2,70,91.79320787710384,77.69249372046815,0
2,71,93.15422700099391,76.69659806190059,0
3,0,-367.6838540265813,-1083.9222101286873,0
3,1,-249.10954122172836,-1060.897277944994,0
3,2,-123.72962129019471,-1067.8175922293383,0
3,3,-1.5400838773679766,-1081.6301655801258,0
3,4,117.18818450670258,-1066.624941740471,0
3,5,207.914633961608,-1045.9000873360028,0
3,6,266.93997232514926,-1031.5908360477354,0
3,7,298.94993307067693,-1023.1168226030428,0
3,8,315.6329455027273,-1019.4453914300262,0
3,9,353.50532376258343,-1012.1116139835088,0
3,10,413.6116914767581,-995.1475430228924,0
3,11,461.1292482544864,-983.585443230716,0
3,12,466.11558962017546,-962.5230551335,0
3,13,455.66570142581406,-917.9823985732232,0
3,14,443.5431942084746,-870.4098875836902,0
3,15,432.4977605630463,-822.0336279497288,0
3,16,424.1986536858115,-793.3026975570981,0
3,17,419.2608762306745,-770.4634413356681,0
3,18,408.1350380837771,-722.3250272984995,0
3,19,392.8246889388869,-694.8725747742533,0
3,20,373.0533809678871,-702.8469463124319,0
3,21,372.0656794641924,-701.0560019046995,0
3,22,373.8996868057676,-701.9385031502748,0
3,23,378.5337162538745,-700.9499973866272,0
3,24,380.2270696889012,-704.2123727430961,0
3,25,377.596299336401,-707.7501381299062,0
3,26,376.1232176208628,-709.4809793309469,0
3,27,375.8353182618008,-719.6244878517326,0
3,28,377.197553865883,-718.6265199812688,0
3,29,372.3799684163779,-707.3050439096703,0
3,30,368.9455143621685,-700.2450631207979,0
3,31,370.5204746234539,-700.1381960454962,0
3,32,370.3285901912522,-699.9569419249889,0
3,33,354.9996356729312,-702.548260746554,0
3,34,305.21075490274444,-716.9988707818868,0
3,35,263.08263076641833,-728.3424263997331,0
3,36,245.41877557083276,-730.3474208413315,0
3,37,231.22754600957572,-697.4306366541502,0
3,38,214.2680304330593,-626.1958953733057,0
3,39,191.37058818067572,-535.8338470924373,0
3,40,164.20593894614768,-429.36838998227006,0
3,41,134.48384498203615,-311.32784195129216,0
3,42,103.87803688760296,-190.63896850758428,0
3,43,69.03394561220092,-73.12314750803878,0
3,44,29.94434047441979,45.60774100903015,0
3,45,-9.00555882531689,164.13650960116644,0
3,46,-49.07837955498052,282.3888033691192,0
3,47,-82.08297607058262,398.2329244074992,0
3,48,-107.65510397884668,517.2305186720964,0
3,49,-127.96495154938265,641.6723449163098,0
3,50,-149.24450885792731,766.3452125559216,0
3,51,-170.8248973827222,890.4585047312721,0
3,52,-197.1627181913512,1012.9987942592044,0
3,53,-228.95686922511663,1134.0683487214635,0
3,54,-258.96840056936014,1254.9495466266726,0
3,55,-290.40590026272514,1374.71664630315,0
3,56,-320.4153195889433,1492.9072550132507,0
3,57,-346.9140980131978,1599.313018270166,0
3,58,-359.50433026706605,1674.2734838469562,0
3,59,-381.6164644810404,1693.7276785920212,0
3,60,-430.50311454141337,1679.5681371625046,0
3,61,-496.7953123482729,1664.0455317648834,0
3,62,-564.6587230729733,1646.0538374913642,0
3,63,-637.0836724321359,1627.0573038810114,0
3,64,-710.1984452858828,1608.3165781148473,0
3,65,-785.1892736196523,1589.2457334565104,0
3,66,-861.4436281042551,1573.312812038696,0
3,67,-925.6915233741422,1560.1451710413762,0
3,68,-949.7206924323834,1556.0235548558476,0
3,69,-958.3599126167908,1546.3840799995398,0
3,70,-954.037980067953,1506.7298489182958,0
3,71,-955.3981187972414,1442.079613526366,0
4,0,104.50144112331624,105.03312955041196,0
4,1,86.8788388675258,103.97368180823857,0
4,2,86.52655530216536,105.37255930303488,0
4,3,87.67694415408516,106.52671256786314,0
4,4,88.78241468316209,107.93927881182444,0
4,5,85.08660340209198,105.70311482473232,0
4,6,85.11757569268916,100.02299397353978,0
4,7,87.5106335979671,96.87069621042848,0
4,8,89.60867520214549,99.12268089462874,0
4,9,88.95542288540389,100.33670431700853,0
4,10,90.55862953204486,108.31506667502028,0
4,11,92.65352308206133,108.57416527766924,0
4,12,91.76187149914313,106.62722712474664,0
4,13,91.63793531460811,106.96766688005744,0
4,14,90.33962954638062,106.65623931202462,0
4,15,72.82694238075617,109.33224947111532,0
4,16,17.37681376266097,109.34939462736348,0
4,17,-17.18433344721745,109.1881727926138,0
4,18,-30.697566403119986,110.95589168496836,0
4,19,-37.36785964691114,92.73987457148478,0
4,20,-38.26155415411284,52.43520189049992,0
4,21,-36.86780746831327,51.37216863318911,0
4,22,-38.86831638466764,50.36218750259521,0
4,23,-37.57114648543142,52.74466314861784,0
4,24,-34.92337930284049,54.6787262777416,0
4,25,-28.095948348907903,48.402178722775176,0
4,26,-18.749795991904733,46.71634335482557,0
4,27,-21.9575540645538,49.40972658478833,0
4,28,-30.68676660129569,56.26339967532694,0
4,29,-34.601321938884695,58.16939211004114,0
4,30,-33.51093330518539,56.2312985588386,0
4,31,-34.378591494359085,55.87533185030426,0
4,32,-36.046283051171685,55.505066182349374,0
4,33,-36.38758867075854,53.57420493193533,0
4,34,-37.37061247651296,17.33819003016699,0
4,35,-38.67957061294888,-13.447406127801148,0
4,36,-39.35889543395275,-14.347561140397648,0
4,37,-38.61602442395066,-15.599622143004568,0
4,38,-38.34072573620042,-16.716159672734484,0
4,39,-38.29920687972941,-16.718306772239412,0
4,40,-38.28374786550804,-16.74137492005872,0
4,41,-38.268863116727445,-16.775547721030538,0
4,42,-38.2539783667668,-16.80972052206338,0
4,43,-38.23564803107863,-16.77726540065889,0
4,44,-38.27831541615266,-16.797327609159094,0
4,45,-38.608789597911866,-17.06973065299436,0
4,46,-37.01021504578002,-15.459977686504883,0
4,47,-35.62650758458062,-18.64915287345877,0
4,48,-28.763769774788063,-22.31095372989257,0
4,49,-22.347733626122,-22.05263097953361,0
4,50,-22.248926705380395,-21.912994098814817,0
4,51,-31.8949662105496,-16.849076327112627,0
4,52,-36.44337458432703,-12.226926256922882,0
4,53,-36.53105253339693,-12.634363091876963,0
4,54,-37.0007962072787,-13.66783421438586,0
4,55,-36.54239945407621,-11.887774762152867,0
4,56,-38.74595466135076,-13.121076966662056,0
4,57,-40.79795563499905,-41.85292994301299,0
4,58,-43.58162810166737,-87.14826314324098,0
4,59,-44.5068320794221,-137.56129731608317,0
4,60,-43.87808591384385,-174.025409597665,0
4,61,-2.4338628972480336,-181.4797350824408,0
4,62,10.59011406195847,-182.5652259420564,0
4,63,12.072377032951172,-183.36561228559503,0
4,64,12.43341292785916,-183.62923856688977,0
4,65,12.932477540495192,-183.79979368128076,0
4,66,12.004706089619075,-184.0301738382303,0
4,67,12.969984688474309,-189.836551716362,0
4,68,11.372177030305629,-196.10050317869465,0
4,69,9.464560562188913,-196.280211787885,0
4,70,6.332949030945194,-193.7243786033848,0
4,71,7.131976755522068,-184.71347180191887,0
5,0,37.10923765507936,16.090157649086336,0
5,1,36.3788824014831,16.170423109632765,0
5,2,36.24306901519341,16.235029300392615,0
5,3,36.215407937253886,16.237310750886035,0
5,4,36.13259601746538,16.21076317920165,0
5,5,33.382249088440325,13.366851164344489,0
5,6,33.30150883995987,14.014364190307797,0
5,7,23.26757360372248,2.692433047536348,0
5,8,15.616463124023866,-7.444189758755781,0
5,9,-3.221197365783384,-2.566054759317467,0
5,10,-35.58300250322296,-33.094449001679955,0
5,11,-24.3835298570195,-63.02347162532177,0
5,12,-41.25700840186396,-70.75058200523003,0
5,13,-41.11819409819349,-36.36955087570289,0
5,14,-31.950420251477126,-1.191162841929298,0
5,15,6.451971023523855,-6.614882811103595,0
5,16,26.79345860781032,5.272112884691866,0
5,17,77.3077449621167,59.383388722896456,0
5,18,87.6154722487038,71.7708539700506,0
5,19,88.60896627749605,72.67689457231874,0
5,20,88.64039626490849,71.93999076897248,0
5,21,89.24644797837351,71.83659991157917,0
5,22,89.35838509921119,72.11441651921706,0
5,23,89.3502238280575,72.08838741541855,0
5,24,89.38106216716093,72.00573719809188,0
5,25,90.54781146231166,72.01631412663882,0
5,26,92.44405762802567,66.18568890945626,0
5,27,92.88079248639345,60.28185113874665,0
5,28,95.26243213523216,56.847770339944105,0
5,29,93.3449553070534,56.03796535501424,0
5,30,91.50164880387943,63.40627832140594,0
5,31,88.34260253031611,68.54666617563532,0
5,32,89.76861217953399,68.6827219343378,0
5,33,97.49072800101249,76.29680253802506,0
5,34,99.29335174634798,65.54066102399182,0
5,35,69.99890987851207,51.51492779329399,0
5,36,38.96145611205532,18.841257194892812,0
5,37,14.94505943014699,-5.92019022946266,0
5,38,-1.5729189182424332,-5.8728932581270925,0
5,39,-25.71005837886957,0.9843902565993332,0
5,40,-36.54887953804384,-25.37126953519621,0
5,41,-25.09919437724716,-51.25551389540685,0
5,42,-27.43925604865093,-71.01575462533667,0
5,43,-27.465468909644983,-71.83468638794507,0
5,44,-27.75480464201477,-72.5651605164719,0
5,45,-30.49096250047348,-74.40223340812,0
5,46,-43.4554265740489,-73.9270654505904,0
5,47,-44.75456297447939,-74.54087469297052,0
5,48,-46.92939798583218,-68.84080967586253,0
5,49,-43.65829783059445,-48.396346096199935,0
5,50,-42.50181147287705,-45.30748995854726,0
5,51,-42.287827549699045,-45.518730296875376,0
5,52,-42.28748492161454,-45.58551414794994,0
5,53,-44.305450824124286,-45.13202581398055,0
5,54,-56.198829700826586,-54.02422673472274,0
5,55,-58.36494541217182,-57.02980991132391,0
5,56,-58.08216732474667,-58.25473372679505,0
5,57,-54.111338480506575,-58.3285714572559,0
5,58,-52.85526551841966,-53.63244380182447,0
5,59,-45.69543681384958,-49.05609475747877,0
5,60,-45.14839845857155,-48.97437817052118,0
5,61,-44.42523839505533,-47.65218277555227,0
5,62,-44.32692688036449,-39.32919365926999,0
5,63,-34.76479635826061,-6.105892681442782,0
5,64,-35.578565645840754,11.311004023811211,0
5,65,-72.39877569748083,22.53879969198139,0
5,66,-110.32275146524184,29.02452779859165,0
5,67,-111.22432212112622,28.52479013478416,0
5,68,-120.1697526804092,29.76994050001784,0
5,69,-132.16482345383116,10.518983755337947,0
5,70,-135.6439574404021,-8.179351655166649,0
5,71,-133.93208605201778,-9.869274364407444,0
6,0,766.3299111359504,143.57865574159715,0
6,1,772.7546611519633,134.5370740677729,0
6,2,778.952511019553,125.93087847901351,0
6,3,778.9961802307366,127.04921878821705,0
6,4,779.0972641215565,130.9506626807364,0
6,5,775.0956040312949,133.91848772000878,0
6,6,749.3475550900448,172.21644806979663,0
6,7,717.5882787100473,228.20231851364912,0
6,8,689.2970195383521,277.86979367700656,0
6,9,674.4803660311084,296.8404576409069,0
6,10,630.3293087142986,293.5591306479541,0
6,11,551.2942820128229,287.1404467180251,0
6,12,470.7148808569621,277.78860437765115,0
6,13,389.0569798115406,265.691584064597,0
6,14,301.6562662658929,235.1108886963098,0
6,15,228.76876558025432,203.49735025571823,0
6,16,169.52371360260503,161.71687971976044,0
6,17,107.2745914478147,104.88548401057938,0
6,18,43.78196348610645,51.424302951770365,0
6,19,-11.16630480069474,2.597032668348757,0
6,20,-56.49953581601481,-33.60990930754738,0
6,21,-84.94184476228095,-58.13604607422669,0
6,22,-89.86555291671431,-58.00170400150269,0
6,23,-107.18186562401776,-39.80922803946384,0
6,24,-143.87360064810272,-15.355606175593756,0
6,25,-173.1231103749863,13.371168327901586,0
6,26,-176.82976573106615,17.694303230837022,0
6,27,-176.66443370531192,17.67249668554534,0
6,28,-175.58959250215966,14.99675116254032,0
6,29,-172.96934838480104,14.907850317560971,0
6,30,-171.6290306546386,14.719883407127613,0
6,31,-171.65042028614678,14.820014757493157,0
6,32,-171.4969647652096,14.032478496121058,0
6,33,-168.7008372226926,14.594280218766954,0
6,34,-168.43194887986164,12.786539863050734,0
6,35,-168.23154101641782,12.3714256036708,0
6,36,-168.04191212155172,14.686891444447994,0
6,37,-162.75449152677484,20.46230777540005,0
6,38,-163.07086625187978,22.97649709070833,0
6,39,-166.02024138539971,16.029774588212902,0
6,40,-168.00533305129983,10.910459396207926,0
6,41,-169.10657747715712,11.868304276491273,0
6,42,-168.68691362709043,12.782698555563854,0
6,43,-165.74828731696445,9.413725204886845,0
6,44,-157.31106305726075,-2.5603739378722,0
6,45,-146.05632162362255,-14.072802709769505,0
6,46,-132.44336150327268,-24.91869424981361,0
6,47,-119.1063107834488,-35.00899423921818,0
6,48,-108.99724459516496,-42.19995826585751,0
6,49,-104.6120842083372,-45.47170721177566,0
6,50,-100.15152116713011,-49.2304448969776,0
6,51,-95.8219461201438,-52.57483568022406,0
6,52,-93.01243883872048,-54.63042857235416,0
6,53,-86.90862234261496,-60.43186750399962,0
6,54,-96.09960527550172,-67.5027261088943,0
6,55,-135.83242298873068,-99.8490342070786,0
6,56,-178.93979785630592,-135.14156837565417,0
6,57,-194.6848469162172,-150.85081543879474,0
6,58,-206.3823025205785,-157.5743040414659,0
6,59,-251.38187489794285,-146.37480859467843,0
6,60,-293.5064256719729,-152.36903936004995,0
6,61,-338.3106118806786,-192.03819332554457,0
6,62,-371.25741992582346,-218.05957916182547,0
6,63,-379.489409992767,-221.7912289595455,0
6,64,-378.65661875384046,-222.16671589134225,0
6,65,-378.7271165213184,-221.89289052104743,0
6,66,-371.0208776251581,-232.2605908242944,0
6,67,-374.0778240118882,-235.88961313794357,0
6,68,-377.6905252411117,-230.74837850961973,0
6,69,-385.4717512785813,-224.8884397071585,0
6,70,-395.6992167881878,-221.0726149637617,0
6,71,-402.41021967760594,-219.12040789529152,0
7,0,4.26485978413434,-34.92988143511759,0
7,1,4.2570733218094,-34.917241834910115,0
7,2,4.245478524685088,-34.926512712354494,0
7,3,4.235787893583338,-34.924828350733584,0
7,4,4.2472128981844,-34.85909691661035,0
7,5,4.245138936884342,-34.81359159851806,0
7,6,4.245138936884342,-34.81359159851806,0
7,7,4.243234769349357,-34.824546838122416,0
7,8,1.8875386232483236,-31.548398195005387,0
7,9,6.071634734076687,-35.39064386338009,0
7,10,3.2781622922193145,-31.47409338478168,0
7,11,3.971617997614861,-36.61698825440024,0
7,12,-5.9443467895297015,-35.36748139261435,0
7,13,-9.388037331819971,-29.735272623565088,0
7,14,-4.151313484272513,-37.05605211149057,0
7,15,0.2896514204540548,-36.77833392769357,0
7,16,2.5326016378134444,-38.635395909357,0
7,17,16.906632394832897,-40.14060880203117,0
7,18,27.20043485542932,-40.13530247451508,0
7,19,34.01165007445784,-42.82024879354835,0
7,20,14.15542683521578,-44.48162359560323,0
7,21,8.835998840977014,-39.93416262240213,0
7,22,7.538922055471793,-38.26407854350675,0
7,23,6.507737118122484,-38.05098614774295,0
7,24,6.23191196028373,-37.79989227640559,0
7,25,6.121167107823177,-37.69035366532367,0
7,26,11.430409179632074,-20.81481965676697,0
7,27,14.804144973842616,-3.1852789766720164,0
7,28,13.27553583920585,-4.398079581201346,0
7,29,12.456865593968065,-3.9962009105523872,0
7,30,12.951293975840532,-3.50654253752003,0
7,31,12.955102310707554,-3.484632059478949,0
7,32,13.574902600608798,-1.5269854277763564,0
7,33,25.83952913332408,-5.001800829272241,0
7,34,25.744696789115142,-5.030462532112857,0
7,35,25.65299360988317,-4.8113715290293415,0
7,36,17.463938902996375,6.430997741976667,0
7,37,11.572824183945418,9.12531139046419,0
7,38,12.14121195421458,10.78716656662139,0
7,39,8.100631591839786,12.640666920484234,0
7,40,7.953223026255202,19.144572426569948,0
7,41,28.817370385889777,37.345631914507926,0
7,42,54.54620090263822,42.46689377193146,0
7,43,89.89090056865743,30.827127311555948,0
7,44,124.06641823814198,24.0630708514796,0
7,45,138.73421424666645,45.32751205674482,0
7,46,142.34699056318834,73.00537506537384,0
7,47,147.5897458044761,104.25980933186224,0
7,48,127.37870635541248,119.45398521855282,0
7,49,77.77002918916286,129.4987008046333,0
7,50,20.99690753340656,138.58788216679045,0
7,51,-20.307493325391377,151.8955523043997,0
7,52,-42.91836602311692,152.1914658814118,0
7,53,-50.79325961605326,140.7729532700643,0
7,54,-54.45584826032889,104.537515741527,0
7,55,-64.91120680185372,48.74998691293855,0
7,56,-67.48300071211511,-4.299631106725657,0
7,57,-66.90114049038394,-27.086046145983392,0
7,58,-69.81726815073178,-25.540852837316898,0
7,59,-69.48245024793293,-26.084355661834337,0
7,60,-69.44957002107014,-26.067498268027432,0
7,61,-69.45147418860513,-26.07845350763178,0
7,62,-69.3275699552223,-26.05484488893581,0
7,63,-69.1922407185479,-25.965504835488037,0
7,64,-69.20193134827252,-25.963820474106484,0
7,65,-69.2057396830719,-25.985730951758363,0
7,66,-69.20383551567221,-25.974775712932427,0
7,67,-69.20383551567221,-25.974775712932427,0
7,68,-69.19621884587052,-25.930954756461063,0
7,69,-69.20590947559515,-25.929270395079516,0
7,70,-69.1948240574177,-25.750617847359187,0
7,71,-69.19291988988272,-25.73966260775484,0
8,0,-133.21877482091978,-122.67923835329177,0
8,1,-133.21093224463507,-122.2614628788651,0
8,2,-132.79488781043676,-122.63231329067769,0
8,3,-132.7635786690943,-122.64801546316268,0
8,4,-132.7442035297007,-122.69901865596744,0
8,5,-132.74442418591053,-122.7460921802898,0
8,6,-132.76243551665868,-122.82258047265194,0
8,7,-132.7687335019557,-122.91084127096774,0
8,8,-132.80453550584983,-123.01674433164888,0
8,9,-132.8049768188296,-123.11089138085087,0
8,10,-132.7955099049265,-123.18346650199386,0
8,11,-132.75834409099457,-123.20505492675883,0
8,12,-132.73086584634328,-123.20114175553968,0
8,13,-132.70360825762964,-123.24430211003664,0
8,14,-132.6644166683595,-123.25216144393468,0
8,15,-132.66058577110823,-123.27177678708156,0
8,16,-132.65494975445642,-123.32473656507764,0
8,17,-132.65111885776523,-123.34435190878182,0
8,18,-132.64526218517577,-123.35023816106178,0
8,19,-132.6276921657428,-123.36789691957462,0
8,20,-132.62971794191327,-123.38162600960509,0
8,21,-132.65133951370285,-123.39142543449796,0
8,22,-132.64953439318217,-123.4247698682326,0
8,23,-132.67115596468383,-123.4345692911744,0
8,24,-132.67903841400388,-123.4424121294822,0
8,25,-132.68511574197092,-123.48359940236112,0
8,26,-132.68916729543204,-123.51105758353658,0
