Entity,Step,X_Coord,Y_Coord,Label
25,25,0.0359149614146111,0.0596073573670408,0
25,26,0.0196054052932233,0.0258202782340773,0
25,27,0.0299376809169116,0.0121080796386693,0
25,28,0.0720779275658247,0.0116146603344918,0
25,29,0.1038858977537501,0.0248334420498119,0
25,30,0.0772440653776688,0.0047585610367878,0
25,31,0.0683634545856416,-0.0019330659675535,0
25,32,0.0683634545856416,-0.0019330659675535,0
25,33,0.0631973167737975,0.0049230333301505,0
25,34,0.0506022336325928,-0.0153163195007675,0
25,35,0.0572200377444027,-0.0425762463468417,0
25,36,0.0801473978744535,-0.0360490926101734,0
25,37,0.0890280080354752,-0.0293574660813007,0
25,38,0.0764329241601181,-0.0495968179379084,0
25,39,0.0690039790370515,-0.0766922729660886,0
25,40,0.0919313390639552,-0.0701651177796413,0
25,41,0.0927424802815059,-0.015809738804945,0
25,42,0.0150797910954896,-0.0420828270426643,0
25,43,0.0113653174843013,-0.0556305538201783,0
25,44,0.0076508466034284,-0.0691782815953758,0
25,45,-0.0330377358448289,-0.0890886883664165,0
25,46,0.0099136532836455,-0.0352267277449602,0
25,47,-0.0055847616201915,-0.0146584279032274,0
25,48,-0.0462733426001441,-0.0345688366228888,0
25,49,-0.0780813127880695,-0.0477876183382088,0
25,50,-0.0729151749762254,-0.0546437176359129,0
25,51,-0.0921280613919408,-0.0476231460448462,0
25,52,-0.1276505039290439,-0.0743896535867429,0
25,53,-0.17350522355814,-0.0874439605846109,0
25,54,-0.1838374991818282,-0.0737317619892028,0
25,55,-0.1927181099738553,-0.0804233889935442,0
25,56,-0.169790750577957,-0.0738962342825655,0
25,57,-0.1838374991818282,-0.0737317619892028,0
25,58,-0.2141938039070872,-0.1073543688288036,0
25,59,-0.1757680302383571,-0.1213955144350264,0
25,60,-0.1720535572581741,-0.107847788132981,0
25,61,-0.163172946466147,-0.1011561611286397,0
25,62,-0.1683390842779911,-0.0943000618309357,0
25,63,-0.1772196950700182,-0.100991688835277,0
25,64,-0.1875519721620112,-0.0872794882912482,0
25,65,-0.1720535572581741,-0.107847788132981,0
25,66,-0.1846486410303842,-0.1280871414393678,0
25,67,-0.1920775863597449,-0.1551825935679899,0
25,68,-0.1831969755677178,-0.1484909665636486,0
25,69,-0.1551034775226759,-0.1488199135744633,0
25,70,-0.1321761181267776,-0.1422927588634847,0
25,71,-0.1321761181267776,-0.1422927588634847,0
31,0,58.85774494288913,-20.39356569894369,0
31,1,27.27251252752393,-34.28713928264397,0
31,2,0.5372083940682302,-46.9219271793334,0
31,3,-5.842558709724884,-50.94682682910982,0
31,4,-6.268205184406561,-50.76188130370097,0
31,5,-6.276284043668792,-50.79792991000234,0
31,6,-6.249959280271177,-50.775203636678974,0
31,7,-6.249959280271177,-50.775203636678974,0
31,8,-6.245900287607075,-50.78415981845332,0
31,9,-6.586542674326083,-50.463528285788286,0
31,10,-10.640263644357749,-43.18909231218916,0
31,11,-10.1882966240167,-51.72880852422983,0
31,12,-6.287629121794648,-57.5072267506538,0
31,13,-2.445025140042624,-58.65899530817421,0
31,14,-6.331520179664771,-55.65945522854591,0
31,15,-6.153105679288203,-53.0092103919569,0
31,16,-1.994262624651899,-48.77092745297559,0
31,17,1.7958730171717685,-53.01246541487565,0
31,18,-3.2036902205960622,-54.69532597515275,0
31,19,-4.300258787527547,-54.18829318710684,0
31,20,6.248777857515108,-49.126720343024125,0
31,21,13.973455511554798,-47.18043908182302,0
31,22,8.72062027028771,-40.49263149855469,0
31,23,0.2148883709868005,-24.36456103983782,0
31,24,-3.3061263508534413,-19.612409261472028,0
31,25,-3.3515969423528,-18.380710832706352,0
31,26,-3.519986456709652,-18.089970725945964,0
31,27,-7.25932178047364,-5.663829538926279,0
31,28,-17.48544063658263,13.398286655701089,0
31,29,-29.64767263475324,11.546049955946671,0
31,30,-28.208334366901568,10.579005113278098,0
31,31,-27.4285237546041,10.986398435703537,0
31,32,-27.2312764420836,12.813906350183348,0
31,33,-27.239316174628847,12.723896769724464,0
31,34,-27.24538509889866,12.710350555160058,0
31,35,-27.24538509889866,12.710350555160058,0
31,36,-26.47026974526677,19.593060585412825,0
31,37,-24.004133884183872,22.124969502397555,0
31,38,-22.951133128031557,17.43103549211652,0
31,39,-25.57636670363945,13.55312514246351,0
31,40,-25.657272671141587,13.354521979764652,0
31,41,-31.463440810594395,11.889073495846336,0
31,42,-37.229062365479926,2.0105272002611603,0
31,43,-34.024033285802865,2.6965670438589147,0
31,44,-3.1673211773559267,12.513848930529177,0
31,45,2.79538696343342,16.05825007022123,0
31,46,1.7708485142139443,15.032544866689513,0
31,47,1.3373970706645038,14.803714977429168,0
31,48,3.386630476902456,16.639281494421144,0
31,49,5.008975570648993,14.7835596931299,0
31,50,5.990053360551634,17.06346572049329,0
31,51,4.302999143893395,18.73872060183835,0
31,52,4.466664504217821,19.37427321126384,0
31,53,5.229808745432325,20.411061961282225,0
31,54,5.146697208712977,20.459761266604858,0
31,55,5.13050036469936,20.44162502257944,0
31,56,9.018148758215148,27.02922569501394,0
31,57,14.231718381097943,32.57678879216346,0
31,58,13.260719152152376,35.95841873389144,0
31,59,15.26527895864668,40.720976222044015,0
31,60,17.994477045713882,38.1469677746419,0
31,61,18.29784508055815,38.93220036080383,0
31,62,21.393491434695783,42.364764261979744,0
31,63,32.48970356620873,61.27695387005832,0
31,64,31.50973578452224,60.26065260687196,0
31,65,31.94078602419568,61.00658982678388,0
31,66,31.969081593995465,61.10577946822109,0
31,67,31.847898713862666,60.56505034853994,0
31,68,30.78635980294591,60.2674824569032,0
31,69,32.28031840248153,59.42235353137762,0
31,70,30.07859375679781,61.10186314136379,0
31,71,30.42366172938337,63.06113866759554,0
36,0,-19.96770504434516,11.290661120296644,0
36,1,-17.30277343007335,7.922037339419669,0
36,2,-22.93666307527726,0.0039208302434641,0
36,3,-25.376799885755247,-7.982724510631328,0
36,4,-27.77609090813036,-7.729407395520601,0
36,5,-27.85588175673282,-7.502111328362826,0
36,6,-27.175075897938434,-6.326481238466201,0
36,7,-24.507313966908065,-4.819218519454914,0
36,8,-24.615542011314872,-2.8730051337472577,0
36,9,-15.726929631178317,-4.166888668224216,0
36,10,-17.282869705442373,-10.848524780626024,0
36,11,-12.80225856732192,-18.46619545837913,0
36,12,-11.889414309280273,-15.831212540342417,0
36,13,-5.826417184231257,-20.23752241971205,0
36,14,2.955695524646254,-21.644948328678293,0
36,15,6.290201326021708,-20.35144636913118,0
36,16,5.598782437598052,-16.30318075343832,0
36,17,2.380166658735869,-9.7015276594561,0
36,18,-6.274070364158893,-5.608884452104602,0
36,19,-13.064951343829811,-1.541283823356122,0
36,20,-19.224579042414742,-2.4107324718110767,0
36,21,-13.706421673089167,-0.1011027631483179,0
36,22,-6.541156299466059,0.0537666247991301,0
36,23,-0.4858815193874448,-4.223336373561041,0
36,24,3.794900650771062,-14.56545220961841,0
36,25,-1.0311341439169492,-14.33797687096138,0
36,26,-0.2012242644807882,-11.853885374777072,0
36,27,-6.889555680069615,-7.089710503229923,0
36,28,-13.731905542510734,-4.376414070919769,0
36,29,-19.858484771221228,-3.386426548697933,0
36,30,-25.535585072746628,-6.827589174624764,0
36,31,-30.274033969802407,-9.517919142715304,0
36,32,-31.28358150597986,-14.867358230572531,0
36,33,-29.287405167250647,-16.450054141643157,0
36,34,-28.18419499532922,-16.3109363880002,0
36,35,-27.99264437371159,-16.094224201267952,0
36,36,-26.284919924405067,-16.247706509133444,0
36,37,1.7839878625094334,12.003099164713351,0
36,38,11.721746218005082,22.485579625270727,0
36,39,23.817970877603532,8.730869026593501,0
36,40,23.80991292050403,7.610264505465032,0
36,41,21.76706690233084,8.718390301352272,0
36,42,19.497274778191954,8.072723447525203,0
36,43,19.07424175924149,9.03359828581062,0
36,44,19.14756767629233,9.086784093936746,0
36,45,19.138472695213927,9.202033030960935,0
36,46,19.172390378475303,9.200710045579427,0
36,47,19.17999749790349,9.208820215368643,0
36,48,19.14196190130307,9.168269366998809,0
36,49,16.784992197687433,10.128916863798407,0
36,50,17.061593767696632,10.448798862452106,0
36,51,17.070070104250714,8.596149874842494,0
36,52,16.867307933000035,8.542408232827087,0
36,53,17.083513449752584,8.248140669972294,0
36,54,17.167076538265892,8.47466958704512,0
36,55,17.28564691606583,8.226244813188444,0
36,56,17.374302296629274,8.158333910925345,0
36,57,17.232229272329548,7.544567926248743,0
36,58,17.99619996381722,8.596455332500062,0
36,59,18.58743870240305,9.276770178498808,0
36,60,18.01775384738392,10.131273400210468,0
36,61,18.00665752132607,10.156926893807114,0
36,62,17.41484265807722,10.163197303275815,0
36,63,15.793571980170928,5.448519705296149,0
36,64,11.993353832384251,-2.5887596138941387,0
36,65,14.307603963387413,-4.607009092779238,0
36,66,11.14109355705044,-7.308212376410544,0
36,67,7.965134707304884,1.250582503060512,0
36,68,9.469282625141163,12.737375981688244,0
36,69,6.648709357619955,17.639322586241434,0
36,70,8.629914245276792,23.175045200459216,0
36,71,12.722837541458071,26.3641425932649,0
40,0,-93.83365855318198,-99.31841273228264,0
40,1,-94.48086410124417,-96.09353599821124,0
40,2,-98.00106240717923,-98.60260242298364,0
40,3,-95.5091136709464,-98.02686792032998,0
40,4,-89.94503989518171,-95.1826205839424,0
40,5,-91.48907795907044,-99.39336851860077,0
40,6,-91.96435400933927,-95.40935311281186,0
40,7,-94.3003243324704,-101.37893198216096,0
40,8,-93.73277169918254,-103.21763658562936,0
40,9,-92.55118514448496,-102.34513165024768,0
40,10,-92.52662378774458,-102.23668326895904,0
40,11,-88.49063698753577,-97.45020083126172,0
40,12,-71.44056101739689,-69.95866358306874,0
40,13,-60.536107102849485,-60.913186966388345,0
40,14,-44.75925954401653,-45.56049162824241,0
40,15,-31.27190102294032,-31.62746101690987,0
40,16,-25.292925608580465,-22.60657381549054,0
40,17,-25.98328502716202,-21.310111119319984,0
40,18,-26.45259223322669,-19.037612989541124,0
40,19,-25.61222324699045,-24.01640277571053,0
40,20,-27.556532575281917,-26.084298849838632,0
40,21,-29.54927863207184,-21.41457420357593,0
40,22,-24.35563190784409,-24.98506138567153,0
40,23,-18.787595989745363,-28.64034011845099,0
40,24,-15.363001681509804,-30.898084599863424,0
40,25,-11.913846017689462,-33.0473806989154,0
40,26,-11.469100167122305,-35.42832721066943,0
40,27,-22.436569921362494,-29.980131176185456,0
40,28,-22.013058014272577,-29.84802596544788,0
40,29,-24.968345113783272,-29.86277961441679,0
40,30,-24.994227184664062,-27.80471930611152,0
40,31,-23.987211555691616,-23.358335661718375,0
40,32,-26.500394232828757,-21.4210184428682,0
40,33,-23.83984341490043,-22.70764537244535,0
40,34,-21.91745401515572,-25.081215059179023,0
40,35,-18.421817064718173,-22.680597016381817,0
40,36,-10.398966180703214,-13.32452890411785,0
40,37,9.312981322834494,10.713872724602792,0
40,38,24.598601745551413,23.89760043119648,0
40,39,35.942518654366026,39.22816529565439,0
40,40,40.153076380387255,40.44076902472554,0
40,41,41.236417506531545,40.87948043409803,0
40,42,39.53640103211404,42.06257686514733,0
40,43,41.13553065253208,44.77870428744475,0
40,44,40.30044452117844,41.09145931399858,0
40,45,35.24619039415323,42.23614526684724,0
40,46,35.0775883112149,44.09850669976457,0
40,47,35.98899994115776,43.77807943827414,0
40,48,46.18381593659596,45.34553560991963,0
40,49,47.83206826916462,48.278559795095575,0
40,50,57.6803838411716,52.66075600442026,0
40,51,65.04271952114995,54.75570043508124,0
40,52,71.37347821399813,52.29581283997636,0
40,53,75.29194108521325,47.874018610844296,0
40,54,80.43847179658758,48.87464346001491,0
40,55,73.66296725308499,53.71547756648852,0
40,56,65.75764029522902,53.567686120885845,0
40,57,60.31505258954924,53.43218938284715,0
40,58,54.43036046007855,51.3446217769053,0
40,59,49.70401424120092,47.85460203499324,0
40,60,43.67063325812872,47.282852829071054,0
40,61,36.27776737977878,46.79097729214373,0
40,62,35.84163180036657,43.127389149001104,0
40,63,36.5074298607904,41.72247807145786,0
40,64,36.55655257444563,41.93937483480573,0
40,65,49.00837196889235,57.817099489707566,0
40,66,70.63742601570031,88.14796619045549,0
40,67,71.61195600459442,105.48495359159284,0
40,68,69.79246015956372,108.7473082192086,0
40,69,70.45228937844357,109.05391441707292,0
40,70,70.5014120920988,109.27081118042078,0
40,71,69.54684659146207,107.6628244032398,0
45,0,30.16495172473917,-83.51100679219816,0
45,1,26.81676441001581,-82.96315524027295,0
45,2,17.10278181115147,-72.19141508615277,0
45,3,16.36414946495029,-70.6479943310897,0
45,4,11.83275788038352,-60.34439010111501,0
45,5,11.505771556985792,-58.718975224242776,0
45,6,11.505771556985792,-58.718975224242776,0
45,7,8.058764593305243,-51.993285868085714,0
45,8,8.058764593305243,-51.993285868085714,0
45,9,-1.6915801916157758,-49.288947327129705,0
45,10,-1.6915801916157758,-49.288947327129705,0
45,11,-11.236707791271416,-51.453401842544174,0
45,12,-11.954880990107464,-50.28491214711612,0
45,13,-11.954880990107464,-50.28491214711612,0
45,14,-22.60188046768976,-48.48580574096165,0
45,15,-23.73577425051453,-48.36747848987275,0
45,16,-23.73577425051453,-48.36747848987275,0
45,17,-1.343869002932415,-48.03529364291346,0
45,18,14.82971352579166,-42.52816484477275,0
45,19,-2.429000886359474,-37.92594633647048,0
45,20,-3.792821585993471,-32.551176765930016,0
45,21,-9.818217852330296,-25.30651741212658,0
45,22,-13.634673847754938,-19.436117487657704,0
45,23,-16.333620642640298,-12.340945434012763,0
45,24,-15.467776204234896,-5.461366733049076,0
45,25,-13.281055316898254,3.348170142354532,0
45,26,-9.918243659390118,11.266084455360192,0
45,27,-9.244293407585948,17.42575569552153,0
45,28,-7.559231493392279,23.50115431832825,0
45,29,-3.723810877103437,30.318688202328392,0
45,30,1.980150996398935,38.74119190424681,0
45,31,5.988875872836697,45.70682596362489,0
45,32,7.585293223208031,53.34153341058908,0
45,33,2.727928292203419,61.99311970486551,0
45,34,-3.339930682479771,66.75707475010853,0
45,35,-7.902331192116822,69.93801249541734,0
45,36,-10.333138950946031,74.27016474380191,0
45,37,-9.3529272367131,75.9253525456252,0
45,38,-9.815095394913516,75.66120361432648,0
45,39,-9.385962120412696,75.35755168904637,0
45,40,-9.385962120412696,75.35755168904637,0
45,41,-4.653229241796076,72.31399912795385,0
45,42,-4.653229241796076,72.31399912795385,0
45,43,4.702209515847471,75.67345284977804,0
45,44,5.5679642605633415,78.31814540451884,0
45,45,4.559824490158407,78.4131330119891,0
45,46,1.8927906203895013,80.49141183388564,0
45,47,4.65465926811839,75.50201303078147,0
45,48,6.0318926601060685,68.77342908929104,0
45,49,5.056678793619067,60.57409065111169,0
45,50,1.6008822921564183,49.993317219294696,0
45,51,-1.8476020376118232,43.64542671903946,0
45,52,-4.269427077697896,38.16671050804374,0
45,53,-3.8814778131910312,35.35892107893347,0
45,54,0.2619645056313375,27.86310627759236,0
45,55,0.0388853713887238,21.00141885962287,0
45,56,-2.25396733536197,14.136836857366042,0
45,57,-3.277744427564317,9.043491413045292,0
45,58,-3.4543759878064035,1.395790481274021,0
45,59,-4.204660785018946,-5.515839639239488,0
45,60,-3.8602768974551216,-11.761786711131904,0
45,61,-4.224728078585325,-19.161226780791534,0
45,62,-3.095283556911933,-32.36384887755436,0
45,63,1.1233906346166282,-40.06515813162632,0
45,64,5.509514995199311,-43.40491104328272,0
45,65,11.253359533337466,-46.532736220114494,0
45,66,13.105426514575958,-47.81955316815415,0
45,67,14.052603344898126,-46.73216622367104,0
45,68,15.097852561847812,-45.29118465003311,0
45,69,14.902720768027748,-49.27580671995989,0
45,70,16.37701356741914,-52.37336321991699,0
45,71,18.028950906276425,-51.10065160048133,0
46,0,201.94578330216927,112.05684290133212,0
46,1,187.380089969138,103.49018011630731,0
46,2,171.52194996240615,95.5944638242679,0
46,3,153.60993983800498,86.82097196821582,0
46,4,137.0179981958404,78.1510291718416,0
46,5,128.94314972311045,76.19213711230589,0
46,6,119.0912845616076,91.30773976555852,0
46,7,114.65571241002104,100.3669081838785,0
46,8,112.02758804266364,102.63429201351528,0
46,9,89.99720637759233,102.01248954496222,0
46,10,47.792801876122674,77.94641592910786,0
46,11,7.045474616475097,56.7012685304958,0
46,12,-32.74473874260965,39.71290763320015,0
46,13,-40.48141442662759,25.273685957289583,0
46,14,-38.31786159947082,20.45457295791933,0
46,15,-40.33902139955956,20.5256400369752,0
46,16,-41.811882356717135,20.21528391235943,0
46,17,-42.096388625254114,20.266024751398497,0
46,18,-42.12309530508058,20.25349294493253,0
46,19,-40.07380615569027,16.719589498960158,0
46,20,-31.87174620051313,2.365185949490524,0
