Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,235,Chinese,female,1,5,0
0,236,German,female,1,6,0
0,237,African,female,3,-1,0
0,238,African,male,2,8,0
0,239,African,female,1,-5,0
0,240,African,female,1,5,0
0,241,Indian,male,3,6,0
0,242,African,female,2,-1,1
0,243,African,male,3,1,0
0,244,African,male,2,-4,0
0,245,American,male,3,1,0
0,246,Chinese,female,2,2,1
0,247,African,male,1,6,0
0,248,Indian,male,1,-4,0
0,249,Indian,female,3,3,0
0,250,German,male,3,6,0
0,251,American,male,3,-4,0
0,252,Chinese,female,1,4,0
0,253,Indian,female,1,2,0
0,254,German,male,1,7,0
0,255,American,male,2,5,0
0,256,Indian,male,1,1,0
0,257,African,female,2,-5,0
0,258,American,female,3,-2,0
0,259,German,female,1,4,0
0,260,African,male,1,8,0
0,261,Chinese,male,3,-4,0
0,262,African,female,1,7,0
0,263,Chinese,female,2,-5,0
0,264,Indian,female,2,1,0
0,265,German,male,2,5,0
0,266,African,male,2,4,0
0,267,Indian,male,2,-4,0
0,268,American,female,2,-5,0
0,269,German,female,2,-2,1
0,270,German,female,2,8,0
0,271,Indian,female,1,8,1
0,272,German,male,3,-1,0
0,273,Chinese,male,1,1,0
0,274,Chinese,female,2,-1,0
0,275,Indian,female,3,5,0
0,276,Indian,male,2,5,0
0,277,African,male,2,4,0
0,278,Chinese,male,1,-5,0
0,279,German,male,3,-6,0
0,280,Chinese,female,1,6,0
0,281,African,female,3,6,0
0,282,Chinese,male,1,1,0
0,283,Chinese,male,3,-3,0
0,284,American,male,3,4,0
0,285,Chinese,female,3,4,0
0,286,Indian,male,2,2,0
0,287,Chinese,female,1,1,0
0,288,African,female,2,4,0
0,289,Chinese,male,2,8,0
0,290,Indian,female,3,-5,0
0,291,American,male,3,-4,0
0,292,African,female,3,1,0
0,293,Chinese,male,3,2,0
0,294,African,male,2,7,0
0,295,Chinese,female,1,7,0
0,296,Indian,male,1,-6,0
0,297,German,male,1,-6,0
0,298,German,female,1,5,0
0,299,Indian,female,3,-3,0
0,300,Indian,female,1,3,0
0,301,Chinese,male,3,5,1
0,302,American,female,1,4,0
0,303,American,male,3,7,0
0,304,German,male,1,5,0
0,305,German,male,2,4,0
0,306,Chinese,male,1,-5,0
0,307,German,male,3,6,1
0,308,Indian,female,3,8,0
0,309,American,female,2,5,0
0,310,American,male,3,3,0
0,311,Indian,male,1,8,0
0,312,Indian,female,3,-6,0
0,313,Chinese,male,2,2,0
0,314,German,female,1,-5,0
0,315,Indian,male,2,-1,0
0,316,American,female,2,2,0
0,317,Indian,male,2,5,0
0,318,German,female,3,1,0
0,319,Chinese,female,1,1,0
0,320,American,female,2,5,0
0,321,African,female,3,6,0
0,322,African,male,1,-5,0
0,323,German,male,3,6,0
0,324,American,female,3,3,0
0,325,African,male,2,4,0
0,326,American,female,3,5,0
0,327,African,female,1,5,1
0,328,American,female,3,-1,0
0,329,African,male,2,-2,0
0,330,Chinese,male,1,2,1
0,331,German,male,1,6,0
0,332,African,male,3,6,0
0,333,American,male,1,7,0
0,334,African,female,2,4,0
0,335,African,female,1,-1,0
0,336,German,male,3,3,0
0,337,American,male,1,-5,0
0,338,African,male,2,3,0
0,339,German,male,2,-3,0
0,340,Indian,male,2,-4,0
0,341,Indian,male,1,5,0
0,342,German,male,1,6,0
0,343,Chinese,female,3,-3,0
0,344,Chinese,female,2,4,1
0,345,American,female,1,5,0
0,346,Indian,male,2,-3,0
0,347,German,female,2,-6,0
0,348,Indian,female,2,8,0
0,349,Indian,female,3,4,0
0,350,American,male,2,4,0
0,351,African,female,2,2,0
0,352,Indian,male,2,3,0
0,353,German,male,2,8,0
0,354,Chinese,female,3,4,0
0,355,African,female,3,1,0
0,356,German,male,3,7,0
0,357,African,male,3,-6,0
0,358,German,female,1,5,1
0,359,German,female,2,-4,0
0,360,German,male,1,8,0
0,361,Chinese,female,3,6,0
0,362,African,male,1,3,0
0,363,American,female,3,-2,0
0,364,Chinese,female,2,7,0
0,365,Indian,male,2,-1,0
0,366,Chinese,male,2,-6,0
0,367,African,female,3,1,0
0,368,Indian,male,1,3,0
0,369,Indian,female,3,2,0
0,370,Indian,male,1,4,0
0,371,American,male,1,7,0
0,372,Chinese,female,3,7,0
0,373,American,female,3,-2,0
0,374,Indian,male,2,-3,0
0,375,Chinese,female,1,5,0
0,376,Indian,male,1,-6,0
0,377,Indian,female,2,5,0
0,378,Chinese,female,2,-6,0
0,379,African,female,2,-4,0
0,380,Chinese,female,1,-5,0
0,381,Chinese,female,3,-4,0
0,382,Indian,female,1,8,0
0,383,African,male,1,1,0
0,384,American,male,3,2,0
0,385,Chinese,male,1,8,1
0,386,Chinese,female,3,2,0
0,387,Chinese,male,3,-5,0
0,388,German,male,3,6,0
0,389,American,female,2,6,0
0,390,African,male,3,1,0
0,391,African,female,2,-2,0
0,392,African,male,2,4,1
0,393,African,male,2,8,0
0,394,Indian,male,3,-2,0
0,395,Chinese,female,3,-1,0
0,396,American,female,3,8,0
0,397,Chinese,female,2,-5,0
0,398,American,female,1,-5,0
0,399,Indian,female,2,-3,0
0,400,Indian,male,1,-1,0
0,401,American,male,1,2,0
0,402,African,female,3,7,0
0,403,German,female,3,-3,0
0,404,Chinese,male,2,-4,0
0,405,African,female,2,4,0
0,406,American,female,3,5,0
0,407,German,female,3,-6,0
0,408,African,female,2,-6,0
0,409,American,male,3,7,0
0,410,Indian,female,1,-3,0
0,411,African,female,2,8,0
0,412,American,female,3,-4,0
0,413,American,male,2,3,1
0,414,African,female,1,5,0
0,415,German,female,1,1,0
0,416,American,female,3,1,0
0,417,African,male,3,-3,0
0,418,Chinese,female,3,-6,1
0,419,Chinese,female,2,4,0
0,420,Chinese,female,2,8,0
0,421,Indian,male,3,2,0
0,422,Indian,male,2,-2,0
0,423,African,male,1,7,0
0,424,Indian,female,2,-2,0
0,425,Chinese,male,1,5,0
0,426,Chinese,female,3,3,0
0,427,Indian,female,3,3,0
0,428,Indian,male,2,-2,0
0,429,Chinese,female,2,5,0
0,430,African,female,2,2,0
0,431,Indian,male,3,-6,1
0,432,German,male,3,-5,0
0,433,American,male,3,4,0
0,434,African,male,3,1,0
0,435,Chinese,male,3,3,0
0,436,African,male,3,-5,0
0,437,Indian,female,1,-1,1
0,438,African,male,3,6,0
0,439,German,female,1,6,0
0,440,Chinese,male,3,7,0
0,441,Chinese,male,1,2,1
0,442,Indian,male,1,3,0
0,443,Chinese,female,1,1,0
0,444,Chinese,female,2,5,1
0,445,American,male,1,3,0
0,446,African,male,2,2,0
0,447,German,male,2,6,0
0,448,Indian,female,2,-4,0
0,449,German,male,3,-5,0
0,450,German,male,1,3,0
0,451,Indian,female,2,3,0
0,452,German,female,2,-4,1
0,453,Indian,male,1,-5,0
0,454,German,female,3,-4,0
0,455,Chinese,female,1,6,0
0,456,German,female,3,1,0
0,457,German,male,2,7,0
0,458,American,male,2,-4,0
0,459,Chinese,female,3,-3,0
0,460,German,male,3,-5,0
0,461,African,male,1,-1,0
0,462,American,female,3,-5,0
0,463,American,female,2,-5,0
0,464,American,female,3,6,0
0,465,African,female,1,5,0
0,466,African,male,1,-3,0
0,467,German,female,3,1,0
0,468,Indian,male,1,5,0
0,469,Chinese,male,3,5,0
0,470,American,female,1,-4,0
0,471,Chinese,male,3,7,0
0,472,Indian,female,2,-2,0
0,473,African,female,2,2,0
0,474,Chinese,male,2,-2,0
0,475,German,male,3,-6,0
0,476,Indian,female,2,2,0
0,477,Indian,male,1,4,0
0,478,African,male,3,-6,1
0,479,German,male,3,-2,0
0,480,Chinese,male,2,2,0
0,481,Indian,female,1,-6,0
0,482,American,male,3,7,0
0,483,African,female,1,4,0
0,484,African,female,3,1,0
0,485,Indian,female,2,8,0
0,486,African,male,2,-3,1
0,487,Indian,male,2,8,0
0,488,American,female,2,-2,0
0,489,German,male,3,3,0
0,490,German,female,1,-1,0
0,491,Indian,female,3,5,0
0,492,Indian,male,3,-3,0
0,493,German,male,3,-2,0
0,494,Chinese,female,2,7,0
0,495,African,male,3,7,0
0,496,Indian,male,2,2,0
0,497,African,female,3,7,0
0,498,German,male,1,6,0
0,499,Indian,male,2,6,0
0,500,Indian,male,2,-1,0
0,501,African,male,1,-5,1
0,502,Chinese,female,3,-5,0
0,503,Chinese,male,3,4,0
0,504,German,female,3,8,0
0,505,Indian,female,1,6,0
0,506,American,female,3,8,1
0,507,Indian,male,1,-5,0
0,508,Chinese,male,3,2,0
0,509,African,female,1,-2,0
0,510,American,female,2,7,1
0,511,Chinese,female,2,-5,0
0,512,Chinese,female,1,6,0
0,513,Chinese,female,3,7,0
0,514,African,female,1,5,1
0,515,Chinese,female,2,6,0
0,516,German,female,3,2,0
0,517,African,female,3,4,0
0,518,American,male,2,7,0
0,519,Indian,male,1,-4,0
0,520,African,male,2,-2,0
0,521,German,male,2,-4,0
0,522,American,female,3,-6,0
0,523,African,male,2,-5,0
0,524,German,female,2,8,0
0,525,German,male,3,2,0
0,526,American,female,1,-4,0
0,527,African,female,2,-6,0
0,528,American,male,2,-4,0
0,529,German,male,1,6,0
0,530,Chinese,male,1,8,0
0,531,Indian,male,3,-6,0
0,532,Chinese,male,3,5,1
0,533,African,female,1,-2,0
0,534,American,male,3,2,0
0,535,American,male,2,-2,0
0,536,American,male,2,-5,0
0,537,American,female,3,-2,0
0,538,African,male,2,5,0
0,539,Indian,male,3,-2,0
0,540,American,male,3,8,0
0,541,Indian,female,1,8,0
0,542,Indian,female,1,4,0
0,543,Chinese,male,1,6,1
0,544,American,female,3,-4,1
0,545,Indian,male,2,4,0
0,546,Chinese,female,2,5,0
0,547,African,male,2,8,1
0,548,Chinese,male,2,-1,0
0,549,Indian,female,2,-5,1
0,550,African,male,1,-2,0
0,551,American,female,3,1,0
0,552,African,female,2,8,0
0,553,Chinese,female,2,1,0
0,554,Chinese,female,3,2,0
0,555,Chinese,male,2,-4,0
0,556,American,male,2,-6,0
0,557,American,male,1,2,0
0,558,American,male,1,-2,0
0,559,American,male,2,2,0
0,560,German,male,1,-4,0
0,561,German,male,2,6,0
0,562,American,male,1,-5,0
0,563,Indian,female,2,-3,0
0,564,German,female,1,-1,0
0,565,African,male,2,6,0
0,566,Indian,female,3,-6,0
0,567,German,male,1,6,0
0,568,American,female,3,6,1
0,569,Indian,female,3,-6,0
0,570,Indian,male,1,7,1
0,571,Indian,female,3,6,0
0,572,African,female,1,5,0
0,573,American,male,1,-1,0
0,574,American,female,2,6,0
0,575,Chinese,male,3,8,0
0,576,African,male,2,6,1
0,577,German,male,3,5,0
0,578,German,female,3,3,0
0,579,American,female,1,1,0
0,580,African,female,1,-3,0
0,581,Chinese,female,3,-1,0
0,582,German,female,3,3,0
0,583,African,female,3,-2,0
0,584,Indian,female,3,-6,0
0,585,American,female,3,-4,0
0,586,African,female,2,-3,0
0,587,Chinese,female,2,-2,0
0,588,Chinese,male,2,2,0
0,589,Chinese,male,2,2,0
0,590,African,male,2,3,0
0,591,German,female,3,4,0
0,592,Indian,male,1,-6,0
0,593,Indian,male,2,-2,0
0,594,German,female,1,5,0
0,595,Chinese,male,3,-3,0
0,596,African,female,2,8,0
0,597,Chinese,male,1,3,0
0,598,African,male,3,1,0
0,599,Indian,male,1,-5,0
0,600,American,female,1,-3,0
0,601,American,male,3,7,0
0,602,German,female,3,-2,0
0,603,Chinese,male,1,3,0
0,604,African,female,3,7,0
0,605,African,female,2,8,0
0,606,American,male,1,3,0
0,607,African,male,1,-6,0
0,608,Chinese,female,3,8,1
0,609,American,male,3,-6,0
0,610,Indian,female,1,8,0
0,611,American,male,1,-3,1
0,612,African,female,3,4,0
0,613,American,male,2,2,0
0,614,African,female,2,-1,0
0,615,Chinese,female,3,2,0
0,616,Indian,female,1,8,0
0,617,Chinese,male,3,-5,1
0,618,Indian,female,2,8,0
0,619,Chinese,male,1,2,0
0,620,American,male,3,7,0
0,621,African,female,2,-2,0
0,622,African,female,2,1,0
0,623,Chinese,female,2,7,1
0,624,American,female,3,4,0
0,625,German,female,3,-4,0
0,626,German,male,2,2,0
0,627,Chinese,female,3,2,1
0,628,German,female,3,5,0
0,629,African,female,3,-6,0
0,630,American,male,2,2,0
0,631,African,female,1,-4,0
0,632,American,female,2,-1,0
0,633,American,female,3,6,0
0,634,German,female,1,-3,0
0,635,Indian,male,2,8,0
0,636,American,male,1,3,0
0,637,African,male,3,-6,0
0,638,Indian,female,3,8,0
0,639,German,male,3,1,0
0,640,German,male,1,8,0
0,641,African,male,1,-1,0
0,642,African,male,2,2,0
0,643,German,female,2,-4,0
0,644,German,female,2,-4,0
0,645,American,female,1,-2,0
0,646,Indian,female,2,-5,0
0,647,German,female,1,1,0
0,648,Indian,male,2,8,0
0,649,American,female,3,5,0
0,650,Indian,male,3,-6,0
0,651,American,male,2,-2,0
0,652,African,female,3,6,0
0,653,African,male,1,7,0
0,654,African,male,3,-6,0
0,655,Chinese,male,1,4,0
0,656,African,female,2,-5,0
0,657,American,female,1,-1,0
0,658,Chinese,male,3,-3,0
0,659,African,female,3,-3,0
0,660,Indian,female,1,-6,0
0,661,German,male,2,7,0
0,662,Indian,female,3,-3,0
0,663,American,male,1,-1,0
0,664,Indian,male,3,4,0
0,665,Chinese,male,3,-5,0
0,666,American,male,3,4,1
0,667,Indian,male,1,4,0
0,668,Chinese,male,2,2,0
0,669,American,female,1,-5,0
0,670,African,male,1,7,0
0,671,Indian,female,3,-3,1
0,672,Indian,male,2,2,1
0,673,Indian,male,3,-3,0
0,674,African,male,3,2,0
0,675,African,female,2,2,0
0,676,German,male,3,8,0
0,677,Indian,female,3,1,0
0,678,Indian,female,2,5,0
0,679,American,male,1,1,0
0,680,American,male,2,-3,0
0,681,Indian,male,1,-3,0
0,682,American,male,3,6,0
0,683,Indian,male,3,-2,0
0,684,Indian,male,2,-5,0
0,685,German,male,3,8,0
0,686,African,male,3,-3,0
0,687,Indian,male,3,-5,0
0,688,Indian,male,2,4,0
0,689,American,female,3,-4,0
0,690,Indian,male,2,3,0
0,691,Indian,male,3,1,0
0,692,German,female,1,1,0
0,693,German,female,1,-4,0
0,694,African,female,1,8,1
0,695,American,female,1,-3,0
0,696,American,female,1,4,0
0,697,German,male,2,-1,0
0,698,Indian,female,3,-1,0
0,699,Chinese,male,1,3,1
0,700,German,female,2,8,0
0,701,African,male,2,-5,0
0,702,Chinese,male,3,5,0
0,703,Indian,female,2,-6,0
0,704,Indian,female,2,-5,0
0,705,German,female,3,8,0
0,706,German,female,1,1,1
0,707,Chinese,female,1,-2,0
0,708,American,male,3,-6,0
0,709,Indian,male,3,-3,0
0,710,German,female,2,6,0
0,711,German,male,1,3,0
0,712,African,male,3,-2,1
0,713,German,female,1,-4,0
0,714,Indian,female,1,6,0
0,715,American,male,1,6,1
0,716,Chinese,female,1,-5,0
0,717,American,female,2,-2,0
0,718,German,male,3,-1,0
0,719,Chinese,female,3,-4,1
0,720,Chinese,female,3,-2,0
0,721,German,female,1,4,0
0,722,American,female,1,-4,0
0,723,German,male,3,-4,0
0,724,Indian,female,3,-5,0
0,725,American,male,3,-1,0
0,726,African,male,3,4,0
0,727,American,female,2,-5,0
0,728,American,female,2,-6,0
0,729,Indian,male,3,-1,1
0,730,Chinese,male,1,-5,0
0,731,African,male,2,-4,0
0,732,German,female,3,6,1
0,733,American,male,3,-4,1
0,734,German,female,2,1,0
0,735,American,male,1,-5,0
0,736,Chinese,male,2,7,0
0,737,Indian,male,3,-3,1
0,738,German,male,1,6,0
0,739,Chinese,female,1,2,0
0,740,American,female,3,-1,0
0,741,German,male,1,1,0
0,742,American,female,1,-2,0
0,743,Indian,female,2,-4,0
0,744,German,male,2,6,0
0,745,American,male,3,-6,0
0,746,American,male,2,3,0
0,747,Indian,male,1,1,0
0,748,German,female,1,6,1
0,749,German,male,2,4,1
0,750,American,female,2,-1,0
0,751,Indian,female,1,6,0
0,752,German,male,1,2,1
0,753,German,female,1,-1,0
0,754,German,female,2,-1,0
0,755,American,female,2,7,0
0,756,African,female,3,-4,0
0,757,African,female,3,7,0
0,758,German,male,1,-1,0
0,759,African,female,3,7,0
0,760,Indian,male,2,8,0
0,761,German,male,1,6,0
0,762,African,male,3,-3,0
0,763,Indian,female,3,7,0
0,764,Chinese,male,3,1,0
0,765,African,male,2,7,0
0,766,German,female,3,2,0
0,767,American,male,2,-4,0
0,768,Indian,male,1,6,0
0,769,American,female,3,-2,0
0,770,African,female,1,5,0
0,771,Chinese,female,1,2,0
0,772,German,male,3,3,0
0,773,African,female,3,1,0
0,774,German,female,1,3,0
0,775,Indian,female,3,8,0
0,776,German,female,3,-2,0
0,777,Indian,female,3,-4,0
0,778,Indian,male,3,-3,0
0,779,American,female,1,-6,0
0,780,German,female,1,3,0
0,781,African,male,1,-2,0
0,782,American,female,2,7,0
0,783,African,male,3,-5,0
0,784,African,male,3,6,0
0,785,African,male,3,3,0
0,786,African,male,2,4,0
0,787,African,male,1,6,0
0,788,African,female,2,2,0
0,789,Chinese,male,3,1,0
0,790,African,male,3,-6,0
0,791,African,female,1,4,0
0,792,German,female,3,5,0
0,793,Chinese,female,1,7,0
0,794,African,male,2,1,0
0,795,German,male,3,-3,0
0,796,African,male,3,5,0
0,797,German,male,1,-4,0
0,798,Chinese,female,2,6,0
0,799,Indian,female,3,-6,0
0,800,American,female,2,-1,0
0,801,African,female,1,-4,0
0,802,Indian,male,2,-2,0
0,803,American,male,3,-4,0
0,804,German,female,2,-5,0
0,805,Indian,female,3,3,0
0,806,German,female,1,6,0
0,807,Indian,male,3,-1,0
0,808,German,female,2,-6,0
0,809,Indian,male,2,3,0
0,810,American,male,2,-2,1
0,811,Chinese,male,2,7,0
0,812,German,female,3,-1,0
0,813,Chinese,female,2,1,0
0,814,Indian,male,1,-6,0
0,815,Chinese,male,3,-6,0
0,816,American,male,2,3,0
0,817,American,female,1,7,0
0,818,American,female,2,1,1
0,819,American,female,1,-1,0
0,820,Chinese,female,2,5,0
0,821,Indian,female,1,6,0
0,822,Chinese,female,1,-1,0
0,823,American,female,2,-4,0
0,824,German,male,3,-6,0
0,825,African,male,1,2,0
0,826,American,male,1,3,0
0,827,Indian,male,3,4,0
0,828,Chinese,female,2,4,0
0,829,Chinese,male,1,-1,0
0,830,Indian,male,3,-2,0
0,831,German,female,1,4,0
0,832,Indian,male,1,7,0
0,833,African,female,1,5,0
0,834,American,female,1,-3,0
0,835,African,male,2,-2,0
0,836,African,male,2,6,0
0,837,African,female,3,-2,0
0,838,Chinese,male,3,-2,0
0,839,German,female,3,-4,1
0,840,American,male,3,7,1
0,841,Chinese,female,3,-2,0
0,842,Indian,male,2,3,0
0,843,Indian,male,2,8,1
0,844,Indian,male,3,6,0
0,845,German,female,2,2,0
0,846,German,female,2,8,0
0,847,African,male,2,6,0
0,848,Chinese,female,2,2,0
0,849,Indian,male,1,3,0
0,850,American,male,2,4,0
0,851,Chinese,female,2,7,0
0,852,Chinese,female,2,7,0
0,853,African,female,1,-3,0
0,854,Indian,male,1,1,0
0,855,Indian,female,2,-5,0
0,856,Indian,male,1,1,0
0,857,Chinese,female,2,-1,0
0,858,American,male,1,7,0
0,859,German,male,2,7,0
0,860,African,male,3,4,0
0,861,African,female,1,-4,1
0,862,Indian,female,2,-4,0
0,863,American,male,3,5,0
0,864,African,female,1,-4,0
0,865,German,male,2,5,0
0,866,German,female,1,3,0
0,867,Indian,female,1,-4,0
0,868,African,female,2,-4,1
0,869,Indian,female,1,-6,0
0,870,Chinese,female,3,3,0
0,871,American,male,3,6,0
0,872,Chinese,male,3,2,0
0,873,African,female,2,-2,0
0,874,African,male,3,8,0
0,875,German,male,3,-5,0
0,876,Chinese,female,2,3,0
0,877,Indian,male,3,-5,0
0,878,German,female,1,7,0
0,879,American,male,1,6,0
0,880,German,male,2,-1,0
0,881,Chinese,female,1,2,0
0,882,German,female,2,-6,0
0,883,Chinese,female,3,3,0
0,884,Chinese,male,3,3,0
0,885,Indian,male,3,-2,0
0,886,German,male,1,1,0
0,887,German,female,2,-1,0
0,888,American,male,1,-2,0
0,889,German,male,2,6,0
0,890,American,male,3,3,0
0,891,African,male,3,-6,0
0,892,American,female,1,8,0
0,893,Chinese,male,3,-5,0
0,894,African,female,1,-3,0
0,895,German,male,1,8,0
0,896,German,male,3,-5,0
0,897,German,female,3,6,0
0,898,German,male,2,2,0
0,899,African,female,2,-1,0
0,900,German,male,1,-6,0
0,901,American,male,3,-4,0
0,902,Chinese,female,3,-5,1
0,903,African,female,3,7,0
0,904,Indian,male,2,-6,0
0,905,German,female,1,-3,0
